time,c1,c2
7000,2900.0,-2990.0
7020,2930.0,-3020.0
7040,2940.0,-3020.0
7060,3010.0,-3130.0
7080,2950.0,-3190.0
7100,2970.0,-3150.0
7120,2930.0,-3150.0
7140,2950.0,-3140.0
7160,2950.0,-3150.0
7180,2910.0,-3110.0
7200,2950.0,-3060.0
7220,2950.0,-3020.0
7240,2930.0,-3120.0
7260,2920.0,-3100.0
7280,2940.0,-3070.0
7300,2980.0,-3050.0
7320,2980.0,-2950.0
7340,2950.0,-2910.0
7360,2940.0,-3020.0
7380,2990.0,-3060.0
7400,2900.0,-3090.0
7420,2980.0,-3110.0
7440,2990.0,-3180.0
7460,3010.0,-3190.0
7480,2990.0,-3140.0
7500,3000.0,-3110.0
7520,2940.0,-3040.0
7540,2920.0,-3060.0
7560,2980.0,-3070.0
7580,2930.0,-3120.0
7600,2960.0,-3030.0
7620,2980.0,-3080.0
7640,3040.0,-3130.0
7660,2990.0,-3070.0
7680,3010.0,-3080.0
7700,2930.0,-3120.0
7720,2940.0,-3150.0
7740,2980.0,-3160.0
7760,2990.0,-3210.0
7780,2990.0,-3210.0
7800,2990.0,-3150.0
7820,2940.0,-3100.0
7840,2960.0,-3130.0
7860,3010.0,-3110.0
7880,3000.0,-3100.0
7900,2950.0,-3150.0
7920,2950.0,-3070.0
7940,3000.0,-2970.0
7960,2970.0,-3080.0
7980,2980.0,-2990.0
8000,3020.0,-3260.0
8020,2990.0,-3250.0
8040,3000.0,-3140.0
8060,2890.0,-3080.0
8080,2920.0,-3050.0
8100,2930.0,-3090.0
8120,2970.0,-3150.0
8140,2970.0,-3070.0
8160,2920.0,-3080.0
8180,2970.0,-3080.0
8200,2970.0,-3070.0
8220,3000.0,-3030.0
8240,2930.0,-3070.0
8260,2990.0,-3070.0
8280,2990.0,-3030.0
8300,3040.0,-3040.0
8320,2970.0,-3080.0
8340,2940.0,-3020.0
8360,2950.0,-3110.0
8380,2960.0,-3170.0
8400,2940.0,-3250.0
8420,2930.0,-3180.0
8440,2980.0,-3160.0
8460,2960.0,-3070.0
8480,2980.0,-3090.0
8500,2950.0,-2890.0
8520,2960.0,-2940.0
8540,2990.0,-3010.0
8560,2930.0,-3080.0
8580,2980.0,-3080.0
8600,2980.0,-3110.0
8620,2940.0,-3150.0
8640,2960.0,-3190.0
8660,2970.0,-3130.0
8680,2960.0,-3130.0
8700,3000.0,-3060.0
8720,3010.0,-2980.0
8740,2940.0,-3000.0
8760,3000.0,-2990.0
8780,3010.0,-3000.0
8800,2970.0,-2890.0
8820,2930.0,-2960.0
8840,2960.0,-3030.0
8860,2960.0,-3010.0
8880,2970.0,-3070.0
8900,2950.0,-3080.0
8920,2960.0,-3090.0
8940,2970.0,-3090.0
8960,3000.0,-3110.0
8980,2990.0,-3160.0
9000,3020.0,-2990.0
9020,2970.0,-3030.0
9040,2970.0,-3080.0
9060,2940.0,-3100.0
9080,2990.0,-3150.0
9100,2970.0,-3150.0
9120,2940.0,-3060.0
9140,3000.0,-2980.0
9160,2980.0,-3030.0
9180,2960.0,-3040.0
9200,2930.0,-3010.0
9220,2970.0,-3020.0
9240,2940.0,-3080.0
9260,2990.0,-3120.0
9280,2930.0,-3220.0
9300,2950.0,-3180.0
9320,2970.0,-3190.0
9340,2950.0,-3110.0
9360,2970.0,-3120.0
9380,2940.0,-3110.0
9400,2970.0,-3030.0
9420,2970.0,-3000.0
9440,2920.0,-3060.0
9460,2970.0,-3080.0
9480,2960.0,-3050.0
9500,3000.0,-3080.0
9520,2980.0,-3160.0
9540,2960.0,-3220.0
9560,2960.0,-3110.0
9580,2930.0,-3140.0
9600,2920.0,-3170.0
9620,2970.0,-3170.0
9640,2930.0,-3170.0
9660,2970.0,-3120.0
9680,2940.0,-3120.0
9700,2980.0,-3000.0
9720,2990.0,-3050.0
9740,3010.0,-3120.0
9760,2970.0,-3170.0
9780,2940.0,-3250.0
9800,3010.0,-3220.0
9820,2930.0,-3150.0
9840,2930.0,-3150.0
9860,2950.0,-3130.0
9880,2970.0,-3140.0
9900,2950.0,-3140.0
9920,2910.0,-3160.0
9940,2940.0,-3110.0
9960,2940.0,-3120.0
9980,2970.0,-3170.0
10000,2910.0,-3150.0
10020,2960.0,-3180.0
10040,2960.0,-3180.0
10060,2970.0,-3110.0
10080,2930.0,-3100.0
10100,2920.0,-3120.0
10120,2950.0,-3030.0
10140,2870.0,-2990.0
10160,2900.0,-3050.0
10180,2910.0,-3020.0
10200,2940.0,-3040.0
10220,2970.0,-3050.0
10240,2990.0,-3100.0
10260,2960.0,-3130.0
10280,2930.0,-3190.0
10300,2960.0,-3130.0
10320,2940.0,-3120.0
10340,2920.0,-3060.0
10360,2990.0,-3010.0
10380,2950.0,-2960.0
10400,2990.0,-2970.0
10420,3030.0,-3020.0
10440,2960.0,-3110.0
10460,2900.0,-3070.0
10480,2880.0,-3070.0
10500,2920.0,-3100.0
10520,2890.0,-3190.0
10540,2910.0,-3150.0
10560,2960.0,-3130.0
10580,2890.0,-3090.0
10600,2930.0,-3190.0
10620,2970.0,-3260.0
10640,2940.0,-3210.0
10660,2950.0,-3210.0
10680,2920.0,-3150.0
10700,2940.0,-3180.0
10720,2990.0,-3160.0
10740,2940.0,-3140.0
10760,2950.0,-3110.0
10780,2940.0,-3150.0
10800,2960.0,-3250.0
10820,2970.0,-3270.0
10840,2940.0,-3260.0
10860,2910.0,-3220.0
10880,2960.0,-3200.0
10900,2910.0,-3130.0
10920,2880.0,-3060.0
10940,2980.0,-3110.0
10960,2980.0,-3150.0
10980,2950.0,-3170.0
11000,2910.0,-3080.0
11020,2950.0,-3150.0
11040,2890.0,-3210.0
11060,2960.0,-3250.0
11080,2940.0,-3160.0
11100,2910.0,-3170.0
11120,2920.0,-3150.0
11140,2940.0,-3120.0
11160,3000.0,-3120.0
11180,2960.0,-3090.0
11200,2950.0,-3030.0
11220,2930.0,-3050.0
11240,2990.0,-3040.0
11260,2970.0,-3020.0
11280,2960.0,-3090.0
11300,2930.0,-3130.0
11320,3010.0,-3190.0
11340,2930.0,-3180.0
11360,3020.0,-3170.0
11380,2990.0,-3160.0
11400,3010.0,-3160.0
11420,2960.0,-3110.0
11440,2930.0,-3110.0
11460,2890.0,-3090.0
11480,2950.0,-3090.0
11500,2940.0,-3040.0
11520,2960.0,-3100.0
11540,2960.0,-3050.0
11560,3010.0,-3090.0
11580,2970.0,-3070.0
11600,2940.0,-3040.0
11620,2940.0,-3020.0
11640,3000.0,-3080.0
11660,2920.0,-3090.0
11680,2990.0,-3140.0
11700,3030.0,-3100.0
11720,2950.0,-3160.0
11740,2950.0,-3230.0
11760,2970.0,-3140.0
11780,2970.0,-3090.0
11800,2980.0,-3090.0
11820,2990.0,-3020.0
11840,2990.0,-3050.0
11860,2940.0,-2990.0
11880,2980.0,-3010.0
11900,2950.0,-2980.0
11920,2930.0,-2980.0
11940,3000.0,-2940.0
11960,2890.0,-2970.0
11980,2970.0,-3030.0
12000,2980.0,-3070.0
12020,2980.0,-3120.0
12040,2990.0,-3130.0
12060,2920.0,-3150.0
12080,2970.0,-3070.0
12100,2980.0,-3100.0
12120,3000.0,-3080.0
12140,2930.0,-3110.0
12160,2930.0,-3000.0
12180,2920.0,-3020.0
12200,2970.0,-3030.0
12220,2970.0,-3010.0
12240,2980.0,-3000.0
12260,3020.0,-3120.0
12280,3000.0,-3110.0
12300,2990.0,-2990.0
12320,2960.0,-2980.0
12340,2980.0,-3030.0
12360,2940.0,-3000.0
12380,2960.0,-3060.0
12400,2980.0,-3100.0
12420,2940.0,-3110.0
12440,2950.0,-3070.0
12460,2930.0,-3130.0
12480,2910.0,-3140.0
12500,2950.0,-3140.0
12520,2990.0,-3100.0
12540,2940.0,-3040.0
12560,2930.0,-3040.0
12580,3000.0,-3090.0
12600,2930.0,-3040.0
12620,2990.0,-3100.0
12640,2950.0,-3130.0
12660,2960.0,-3150.0
12680,2990.0,-3200.0
12700,2980.0,-3200.0
12720,2950.0,-3160.0
12740,2890.0,-3160.0
12760,2940.0,-3120.0
12780,2960.0,-3210.0
12800,2960.0,-3170.0
12820,2960.0,-3150.0
12840,2980.0,-3070.0
12860,2940.0,-3160.0
12880,2990.0,-3090.0
12900,2960.0,-3150.0
12920,2900.0,-3160.0
12940,2990.0,-3120.0
12960,2920.0,-3180.0
12980,2960.0,-3160.0
13000,2930.0,-3200.0
13020,2950.0,-3120.0
13040,2980.0,-3040.0
13060,2920.0,-3130.0
13080,2920.0,-3190.0
13100,2920.0,-3120.0
13120,2940.0,-3080.0
13140,2940.0,-3070.0
13160,2940.0,-3030.0
13180,2960.0,-3080.0
13200,2950.0,-3020.0
13220,2930.0,-3130.0
13240,3010.0,-3130.0
13260,2990.0,-3150.0
13280,3000.0,-3060.0
13300,3030.0,-3110.0
13320,3010.0,-3160.0
13340,3080.0,-3180.0
13360,3140.0,-3140.0
13380,3170.0,-3250.0
13400,3200.0,-3290.0
13420,3170.0,-3330.0
13440,3170.0,-3320.0
13460,3200.0,-3410.0
13480,3340.0,-3380.0
13500,3260.0,-3530.0
13520,3310.0,-3540.0
13540,3390.0,-3520.0
13560,3450.0,-3500.0
