time,c1,c2
0,2240.0,-2190.0
20,2200.0,-2110.0
40,2180.0,-2220.0
60,2220.0,-2150.0
80,2240.0,-2160.0
100,2230.0,-2190.0
120,2160.0,-2170.0
140,2170.0,-2160.0
160,2200.0,-2170.0
180,2200.0,-2200.0
200,2220.0,-2180.0
220,2160.0,-2120.0
240,2210.0,-2140.0
260,2270.0,-2090.0
280,2200.0,-2140.0
300,2220.0,-2220.0
320,2230.0,-2210.0
340,2210.0,-2160.0
360,2180.0,-2270.0
380,2200.0,-2200.0
400,2280.0,-2240.0
420,2260.0,-2190.0
440,2240.0,-2150.0
460,2170.0,-2190.0
480,2270.0,-2270.0
500,2220.0,-2130.0
520,2180.0,-2210.0
540,2280.0,-2250.0
560,2190.0,-2200.0
580,2220.0,-2200.0
600,2200.0,-2180.0
620,2300.0,-2210.0
640,2210.0,-2200.0
660,2240.0,-2130.0
680,2250.0,-2160.0
700,2230.0,-2190.0
720,2220.0,-2220.0
740,2240.0,-2220.0
760,2210.0,-2160.0
780,2220.0,-2200.0
800,2210.0,-2150.0
820,2210.0,-2160.0
840,2320.0,-2190.0
860,2280.0,-2150.0
880,2260.0,-2180.0
900,2210.0,-2190.0
920,2280.0,-2120.0
940,2250.0,-2150.0
960,2250.0,-2170.0
980,2210.0,-2180.0
1000,2250.0,-2220.0
1020,2210.0,-2230.0
1040,2170.0,-2280.0
1060,2240.0,-2180.0
1080,2260.0,-2210.0
1100,2200.0,-2200.0
1120,2200.0,-2150.0
1140,2200.0,-2200.0
1160,2240.0,-2250.0
1180,2240.0,-2240.0
1200,2220.0,-2200.0
1220,2190.0,-2220.0
1240,2270.0,-2220.0
1260,2200.0,-2130.0
1280,2240.0,-2200.0
1300,2190.0,-2230.0
1320,2240.0,-2240.0
1340,2280.0,-2190.0
1360,2220.0,-2210.0
1380,2190.0,-2220.0
1400,2220.0,-2170.0
1420,2280.0,-2160.0
1440,2250.0,-2210.0
1460,2200.0,-2230.0
1480,2280.0,-2200.0
1500,2280.0,-2180.0
1520,2250.0,-2230.0
1540,2200.0,-2190.0
1560,2240.0,-2180.0
1580,2230.0,-2170.0
1600,2260.0,-2150.0
1620,2220.0,-2180.0
1640,2170.0,-2200.0
1660,2220.0,-2190.0
1680,2310.0,-2220.0
1700,2210.0,-2210.0
1720,2230.0,-2220.0
1740,2200.0,-2170.0
1760,2250.0,-2210.0
1780,2260.0,-2230.0
1800,2260.0,-2230.0
1820,2240.0,-2230.0
1840,2240.0,-2230.0
1860,2220.0,-2200.0
1880,2170.0,-2240.0
1900,2220.0,-2210.0
1920,2250.0,-2190.0
1940,2230.0,-2220.0
1960,2240.0,-2220.0
1980,2240.0,-2190.0
2000,2170.0,-2180.0
2020,2200.0,-2120.0
2040,2230.0,-2110.0
2060,2260.0,-2150.0
2080,2250.0,-2200.0
2100,2230.0,-2230.0
2120,2260.0,-2150.0
2140,2290.0,-2200.0
2160,2220.0,-2170.0
2180,2230.0,-2180.0
2200,2190.0,-2150.0
2220,2250.0,-2180.0
2240,2290.0,-2200.0
2260,2220.0,-2170.0
2280,2220.0,-2150.0
2300,2270.0,-2230.0
2320,2290.0,-2150.0
2340,2210.0,-2170.0
2360,2190.0,-2170.0
2380,2230.0,-2200.0
2400,2230.0,-2170.0
2420,2260.0,-2190.0
2440,2220.0,-2120.0
2460,2250.0,-2150.0
2480,2220.0,-2190.0
2500,2190.0,-2100.0
2520,2200.0,-2140.0
2540,2220.0,-2210.0
2560,2250.0,-2170.0
2580,2240.0,-2140.0
2600,2190.0,-2150.0
