time,c1,q1,axis1_deg,c2,q2,axis2_deg
3040,3790.0,0.949999988079071,40.0,-3530.0,0.949999988079071,120.0
3060,3780.0,0.949999988079071,60.0,-3540.0,0.949999988079071,0.0
3080,3720.0,0.949999988079071,80.0,-3560.0,0.550000011920929,0.0
3100,3770.0,0.949999988079071,60.0,-3510.0,0.949999988079071,120.0
3120,3750.0,0.949999988079071,40.0,-3450.0,0.949999988079071,0.0
3140,3830.0,0.949999988079071,20.0,-3480.0,0.8500000238418579,100.0
3160,3780.0,0.949999988079071,60.0,-3460.0,0.949999988079071,100.0
3180,3750.0,0.949999988079071,60.0,-3430.0,0.949999988079071,100.0
3200,3730.0,0.949999988079071,60.0,-3450.0,0.949999988079071,60.0
3220,3660.0,0.8999999761581421,40.0,-3480.0,0.699999988079071,160.0
3240,3750.0,0.8999999761581421,40.0,-3470.0,0.8999999761581421,120.0
3260,3800.0,0.8999999761581421,40.0,-3510.0,0.949999988079071,140.0
3280,3720.0,0.949999988079071,80.0,-3570.0,0.949999988079071,100.0
3300,3760.0,0.8999999761581421,60.0,-3530.0,0.8500000238418579,100.0
3320,3800.0,0.949999988079071,40.0,-3520.0,0.5,0.0
3340,3830.0,0.949999988079071,60.0,-3600.0,0.949999988079071,80.0
3360,3750.0,0.949999988079071,60.0,-3600.0,0.949999988079071,140.0
3380,3760.0,0.949999988079071,80.0,-3620.0,0.949999988079071,60.0
3400,3740.0,0.949999988079071,60.0,-3590.0,0.8999999761581421,0.0
3420,3700.0,0.949999988079071,60.0,-3540.0,0.949999988079071,160.0
3440,3800.0,0.8999999761581421,20.0,-3550.0,0.949999988079071,120.0
3460,3700.0,0.949999988079071,60.0,-3510.0,0.800000011920929,0.0
3480,3690.0,0.949999988079071,40.0,-3530.0,0.8999999761581421,100.0
3500,3730.0,0.949999988079071,20.0,-3490.0,0.949999988079071,120.0
3520,3780.0,0.8999999761581421,40.0,-3480.0,0.8999999761581421,120.0
