time,c1,c2
6380,2030.0,-2400.0
6400,2030.0,-2400.0
6420,2020.0,-2410.0
6440,2080.0,-2520.0
6460,2110.0,-2560.0
6480,2140.0,-2570.0
6500,2340.0,-2740.0
6520,2340.0,-2770.0
6540,2320.0,-2760.0
6560,2350.0,-2830.0
6580,2370.0,-2780.0
6600,2340.0,-2770.0
6620,2330.0,-2760.0
6640,2310.0,-2750.0
6660,2310.0,-2760.0
6680,2330.0,-2800.0
6700,2270.0,-2730.0
6720,2300.0,-2680.0
6740,2340.0,-2690.0
6760,2330.0,-2580.0
6780,2350.0,-2530.0
6800,2370.0,-2550.0
6820,2400.0,-2550.0
6840,2490.0,-2510.0
6860,2530.0,-2580.0
6880,2530.0,-2600.0
6900,2550.0,-2540.0
6920,2580.0,-2520.0
6940,2630.0,-2610.0
6960,2630.0,-2610.0
6980,2650.0,-2630.0
7000,2890.0,-2940.0
7020,2920.0,-3000.0
7040,2960.0,-3010.0
7060,2990.0,-3050.0
7080,2980.0,-3090.0
7100,2910.0,-3140.0
7120,2890.0,-3120.0
7140,2880.0,-3110.0
7160,2870.0,-3100.0
7180,2800.0,-3130.0
7200,2830.0,-3230.0
7220,2820.0,-3250.0
7240,2730.0,-3230.0
7260,2690.0,-3250.0
7280,2710.0,-3240.0
7300,2700.0,-3220.0
7320,2740.0,-3120.0
7340,2700.0,-3040.0
7360,2730.0,-3120.0
7380,2790.0,-3210.0
7400,2760.0,-3330.0
7420,2740.0,-3330.0
7440,2780.0,-3330.0
7460,2850.0,-3290.0
7480,2800.0,-3350.0
7500,2800.0,-3000.0
7520,2760.0,-2980.0
7540,2850.0,-2950.0
7560,2880.0,-2970.0
7580,2860.0,-2950.0
7600,2850.0,-2990.0
7620,2940.0,-2990.0
7640,2990.0,-3050.0
7660,2940.0,-3050.0
7680,2840.0,-3070.0
7700,2860.0,-3020.0
7720,2800.0,-2980.0
7740,2710.0,-2930.0
7760,2620.0,-2960.0
7780,2650.0,-2960.0
7800,2630.0,-2950.0
7820,2650.0,-2890.0
7840,2680.0,-2880.0
7860,2750.0,-2920.0
7880,2730.0,-3000.0
7900,2640.0,-3030.0
7920,2630.0,-3050.0
7940,2680.0,-3100.0
7960,2660.0,-3080.0
7980,2600.0,-3130.0
8000,2820.0,-2740.0
8020,2780.0,-2750.0
8040,2750.0,-2730.0
8060,2780.0,-2750.0
8080,2860.0,-2730.0
8100,2910.0,-2860.0
8120,2980.0,-2940.0
8140,3050.0,-2940.0
8160,3040.0,-2830.0
8180,3050.0,-2810.0
8200,3070.0,-2820.0
8220,3070.0,-2800.0
8240,2940.0,-2750.0
8260,2950.0,-2750.0
8280,2860.0,-2740.0
8300,2860.0,-2770.0
8320,2810.0,-2850.0
8340,2880.0,-2810.0
8360,2880.0,-2800.0
8380,2860.0,-2860.0
8400,2810.0,-2890.0
8420,2810.0,-2850.0
8440,2780.0,-2850.0
8460,2890.0,-2820.0
8480,2870.0,-2840.0
8500,2900.0,-2630.0
8520,2860.0,-2650.0
8540,2870.0,-2690.0
8560,2940.0,-2730.0
8580,2880.0,-2760.0
8600,2900.0,-2860.0
8620,2820.0,-2830.0
8640,2900.0,-2880.0
8660,2840.0,-2930.0
8680,2840.0,-2910.0
8700,2830.0,-2950.0
8720,2740.0,-2960.0
8740,2740.0,-3030.0
8760,2690.0,-3040.0
8780,2690.0,-3030.0
8800,2680.0,-2980.0
8820,2710.0,-2910.0
8840,2700.0,-2970.0
8860,2620.0,-3060.0
8880,2600.0,-3050.0
8900,2570.0,-3020.0
8920,2600.0,-3120.0
8940,2640.0,-3130.0
8960,2620.0,-3150.0
8980,2580.0,-3200.0
9000,2620.0,-2930.0
9020,2620.0,-2920.0
9040,2670.0,-2920.0
9060,2580.0,-3000.0
9080,2520.0,-2970.0
9100,2510.0,-2950.0
9120,2470.0,-3010.0
9140,2550.0,-3080.0
9160,2540.0,-3160.0
9180,2600.0,-3180.0
9200,2600.0,-3120.0
9220,2530.0,-3210.0
9240,2530.0,-3160.0
9260,2620.0,-3100.0
9280,2630.0,-3150.0
9300,2660.0,-3220.0
9320,2600.0,-3140.0
9340,2600.0,-3150.0
9360,2640.0,-3120.0
9380,2700.0,-3090.0
9400,2670.0,-3100.0
9420,2750.0,-3050.0
9440,2770.0,-3050.0
9460,2780.0,-3010.0
9480,2750.0,-3030.0
9500,3170.0,-3500.0
9520,3150.0,-3550.0
