time,c1,c2
4620,2150.0,-2310.0
4640,2180.0,-2350.0
4660,2170.0,-2320.0
4680,2130.0,-2300.0
4700,2120.0,-2320.0
4720,2090.0,-2290.0
4740,2100.0,-2200.0
4760,2090.0,-2140.0
4780,2100.0,-2160.0
4800,2080.0,-2200.0
4820,2070.0,-2220.0
4840,2110.0,-2270.0
4860,2150.0,-2220.0
4880,2190.0,-2210.0
4900,2220.0,-2170.0
4920,2270.0,-2190.0
4940,2230.0,-2200.0
4960,2160.0,-2170.0
4980,2120.0,-2170.0
5000,2130.0,-2290.0
5020,2080.0,-2280.0
5040,2060.0,-2310.0
5060,2110.0,-2270.0
5080,2180.0,-2250.0
5100,2170.0,-2260.0
5120,2110.0,-2240.0
5140,2090.0,-2250.0
5160,2060.0,-2300.0
5180,2000.0,-2250.0
5200,2050.0,-2270.0
5220,2060.0,-2260.0
5240,2050.0,-2300.0
5260,2110.0,-2310.0
5280,2200.0,-2280.0
5300,2210.0,-2290.0
5320,2220.0,-2300.0
5340,2210.0,-2300.0
5360,2250.0,-2300.0
5380,2210.0,-2380.0
5400,2250.0,-2330.0
5420,2270.0,-2330.0
5440,2210.0,-2360.0
5460,2230.0,-2350.0
5480,2180.0,-2390.0
5500,2280.0,-2160.0
5520,2280.0,-2090.0
5540,2190.0,-2140.0
5560,2140.0,-2220.0
5580,2110.0,-2260.0
5600,2160.0,-2290.0
5620,2160.0,-2280.0
5640,2230.0,-2330.0
5660,2120.0,-2340.0
5680,2090.0,-2340.0
5700,2100.0,-2340.0
5720,2140.0,-2380.0
5740,2140.0,-2310.0
5760,2160.0,-2260.0
5780,2130.0,-2340.0
5800,2120.0,-2360.0
5820,2210.0,-2270.0
5840,2240.0,-2210.0
5860,2150.0,-2150.0
5880,2160.0,-2090.0
5900,2140.0,-2110.0
5920,2170.0,-2120.0
5940,2100.0,-2150.0
5960,2110.0,-2110.0
5980,2170.0,-2090.0
6000,2160.0,-2070.0
6020,2180.0,-2140.0
6040,2150.0,-2210.0
6060,2240.0,-2170.0
6080,2140.0,-2160.0
6100,2180.0,-2090.0
6120,2190.0,-2150.0
6140,2150.0,-2140.0
6160,2140.0,-2190.0
6180,2110.0,-2250.0
6200,2160.0,-2300.0
6220,2230.0,-2280.0
6240,2260.0,-2240.0
6260,2140.0,-2280.0
6280,2150.0,-2240.0
6300,2140.0,-2290.0
6320,2200.0,-2340.0
6340,2270.0,-2370.0
6360,2230.0,-2320.0
6380,2320.0,-2270.0
6400,2320.0,-2280.0
6420,2290.0,-2370.0
6440,2220.0,-2370.0
6460,2220.0,-2360.0
6480,2300.0,-2330.0
6500,2460.0,-2800.0
6520,2460.0,-2720.0
6540,2430.0,-2630.0
6560,2440.0,-2530.0
6580,2430.0,-2590.0
6600,2410.0,-2580.0
6620,2400.0,-2580.0
6640,2340.0,-2640.0
6660,2350.0,-2580.0
6680,2370.0,-2650.0
6700,2400.0,-2580.0
6720,2460.0,-2570.0
6740,2420.0,-2530.0
6760,2520.0,-2580.0
6780,2550.0,-2550.0
6800,2530.0,-2530.0
6820,2580.0,-2500.0
6840,2580.0,-2540.0
6860,2580.0,-2590.0
6880,2550.0,-2660.0
6900,2620.0,-2750.0
6920,2670.0,-2730.0
6940,2700.0,-2770.0
6960,2720.0,-2820.0
6980,2770.0,-2770.0
7000,3030.0,-2830.0
7020,3040.0,-2760.0
7040,2980.0,-2800.0
7060,3020.0,-2770.0
7080,3040.0,-2830.0
7100,3070.0,-2800.0
7120,3120.0,-2790.0
7140,3090.0,-2810.0
7160,3000.0,-2840.0
7180,2950.0,-2890.0
7200,3050.0,-2920.0
7220,3070.0,-2930.0
7240,3110.0,-2850.0
7260,3110.0,-2850.0
7280,3020.0,-2780.0
7300,3110.0,-2790.0
7320,3130.0,-2840.0
7340,3140.0,-2890.0
7360,3080.0,-2850.0
7380,3010.0,-2780.0
7400,2980.0,-2750.0
7420,2950.0,-2740.0
7440,2870.0,-2810.0
7460,2880.0,-2760.0
7480,2890.0,-2680.0
7500,3090.0,-3030.0
7520,3100.0,-2960.0
7540,3060.0,-2970.0
7560,3030.0,-2970.0
7580,2960.0,-2970.0
7600,3030.0,-3020.0
7620,2980.0,-2980.0
7640,3010.0,-2990.0
7660,2940.0,-2970.0
7680,2850.0,-2880.0
7700,2890.0,-2960.0
7720,2920.0,-2970.0
7740,2990.0,-2950.0
7760,3030.0,-2980.0
7780,3030.0,-2960.0
7800,3060.0,-2950.0
7820,3060.0,-2820.0
7840,3070.0,-2840.0
7860,3040.0,-2850.0
7880,3010.0,-2760.0
7900,3090.0,-2740.0
7920,3010.0,-2750.0
7940,3010.0,-2790.0
7960,3030.0,-2720.0
7980,3090.0,-2800.0
8000,2910.0,-2790.0
8020,2940.0,-2780.0
8040,2980.0,-2890.0
8060,3000.0,-2910.0
8080,2990.0,-2890.0
8100,2930.0,-2940.0
8120,2980.0,-2980.0
8140,3040.0,-3050.0
8160,2960.0,-3020.0
8180,2970.0,-3060.0
8200,3040.0,-3090.0
8220,3130.0,-3130.0
8240,3120.0,-3090.0
8260,3050.0,-3180.0
8280,3040.0,-3230.0
8300,2970.0,-3230.0
8320,2990.0,-3300.0
8340,2950.0,-3330.0
8360,2950.0,-3240.0
8380,3030.0,-3260.0
8400,3050.0,-3230.0
8420,3100.0,-3230.0
8440,3060.0,-3220.0
8460,2940.0,-3170.0
8480,2940.0,-3200.0
8500,3070.0,-2690.0
8520,3100.0,-2690.0
8540,3080.0,-2730.0
8560,3080.0,-2760.0
8580,3070.0,-2790.0
8600,3040.0,-2820.0
8620,3090.0,-2820.0
8640,3060.0,-2880.0
8660,3030.0,-2900.0
8680,2940.0,-2940.0
8700,2960.0,-2940.0
8720,3010.0,-2960.0
8740,3020.0,-2910.0
8760,3020.0,-2880.0
8780,2920.0,-2870.0
8800,2970.0,-2900.0
8820,2940.0,-2910.0
8840,2880.0,-2960.0
8860,2900.0,-3020.0
8880,2850.0,-3050.0
8900,2900.0,-2990.0
8920,2860.0,-2980.0
8940,2890.0,-3000.0
8960,2920.0,-2990.0
8980,2950.0,-3000.0
9000,2780.0,-3010.0
9020,2790.0,-2970.0
9040,2820.0,-2940.0
9060,2880.0,-3000.0
9080,2920.0,-2950.0
9100,2900.0,-2930.0
9120,2900.0,-2880.0
9140,2890.0,-2790.0
9160,2940.0,-2820.0
9180,2970.0,-2860.0
9200,2960.0,-2920.0
9220,3020.0,-2940.0
9240,3020.0,-2860.0
9260,3050.0,-2900.0
9280,2960.0,-2880.0
9300,2930.0,-2860.0
9320,2980.0,-2840.0
9340,2980.0,-2840.0
9360,3030.0,-2900.0
9380,2970.0,-2940.0
9400,2960.0,-2950.0
9420,2940.0,-3010.0
9440,2920.0,-3010.0
9460,2910.0,-3010.0
9480,2960.0,-3030.0
9500,3120.0,-3500.0
9520,3120.0,-3530.0
9540,3090.0,-3430.0
9560,3040.0,-3470.0
9580,3010.0,-3430.0
9600,3040.0,-3450.0
9620,2990.0,-3530.0
9640,2970.0,-3490.0
9660,2990.0,-3500.0
9680,2970.0,-3530.0
9700,3010.0,-3440.0
9720,3070.0,-3380.0
9740,3060.0,-3400.0
9760,3000.0,-3450.0
9780,3000.0,-3480.0
9800,2920.0,-3420.0
9820,2900.0,-3350.0
9840,2870.0,-3320.0
9860,2840.0,-3240.0
9880,2850.0,-3270.0
9900,2840.0,-3240.0
9920,2780.0,-3290.0
9940,2890.0,-3190.0
9960,2950.0,-3190.0
9980,3040.0,-3230.0
10000,3010.0,-3280.0
10020,3000.0,-3270.0
10040,2940.0,-3230.0
10060,2980.0,-3240.0
10080,2960.0,-3190.0
10100,3020.0,-3150.0
10120,3020.0,-3070.0
10140,3000.0,-3110.0
10160,3000.0,-3080.0
10180,3010.0,-3040.0
10200,3000.0,-3080.0
10220,3030.0,-3010.0
10240,3000.0,-3020.0
10260,2920.0,-3100.0
10280,2940.0,-3140.0
10300,2880.0,-3090.0
10320,2830.0,-3100.0
10340,2920.0,-3070.0
10360,2930.0,-2990.0
10380,2890.0,-2970.0
10400,2890.0,-2910.0
10420,2940.0,-2890.0
10440,2980.0,-2890.0
10460,3000.0,-2840.0
10480,2980.0,-2810.0
10500,2860.0,-3740.0
10520,2830.0,-3690.0
10540,2810.0,-3660.0
10560,2790.0,-3660.0
10580,2780.0,-3560.0
10600,2870.0,-3570.0
10620,2920.0,-3480.0
10640,2920.0,-3480.0
10660,2870.0,-3550.0
10680,2850.0,-3460.0
10700,2810.0,-3450.0
10720,2840.0,-3400.0
10740,2840.0,-3350.0
10760,2850.0,-3400.0
10780,2800.0,-3390.0
10800,2840.0,-3400.0
10820,2820.0,-3370.0
10840,2730.0,-3370.0
10860,2800.0,-3420.0
10880,2800.0,-3440.0
10900,2870.0,-3380.0
10920,2860.0,-3310.0
10940,2790.0,-3340.0
10960,2810.0,-3410.0
10980,2850.0,-3360.0
11000,2950.0,-2710.0
11020,2900.0,-2750.0
11040,2890.0,-2770.0
11060,2880.0,-2820.0
11080,2880.0,-2790.0
11100,2930.0,-2810.0
11120,2940.0,-2810.0
11140,2970.0,-2770.0
11160,2920.0,-2800.0
11180,2880.0,-2890.0
11200,2880.0,-2810.0
11220,2920.0,-2820.0
11240,2900.0,-2840.0
11260,2870.0,-2850.0
11280,2840.0,-2840.0
11300,2820.0,-2880.0
11320,2830.0,-2890.0
11340,2810.0,-3020.0
11360,2740.0,-3000.0
11380,2720.0,-3040.0
11400,2760.0,-2990.0
11420,2710.0,-2970.0
11440,2780.0,-2950.0
11460,2860.0,-2870.0
11480,2910.0,-2810.0
11500,2960.0,-3130.0
11520,2850.0,-3160.0
11540,2860.0,-3200.0
11560,2880.0,-3190.0
11580,2850.0,-3190.0
11600,2890.0,-3210.0
11620,2890.0,-3170.0
11640,2900.0,-3090.0
11660,2910.0,-3010.0
11680,2930.0,-3030.0
11700,2920.0,-2970.0
11720,2960.0,-3020.0
11740,2900.0,-3070.0
11760,2890.0,-3100.0
11780,2940.0,-3110.0
11800,2980.0,-3140.0
11820,2930.0,-3120.0
11840,2960.0,-3130.0
11860,3030.0,-3150.0
11880,2950.0,-3130.0
11900,2950.0,-3110.0
11920,2860.0,-3050.0
11940,2890.0,-3030.0
11960,2910.0,-3030.0
11980,2940.0,-3030.0
12000,2970.0,-3210.0
12020,2960.0,-3300.0
12040,2940.0,-3310.0
12060,2890.0,-3310.0
12080,2870.0,-3260.0
12100,2860.0,-3230.0
12120,2860.0,-3250.0
12140,2860.0,-3200.0
12160,2890.0,-3230.0
12180,2850.0,-3300.0
12200,2890.0,-3240.0
12220,2810.0,-3280.0
12240,2780.0,-3300.0
12260,2720.0,-3380.0
12280,2770.0,-3330.0
12300,2860.0,-3360.0
12320,2930.0,-3340.0
12340,2900.0,-3350.0
12360,2950.0,-3390.0
12380,2930.0,-3320.0
12400,2960.0,-3390.0
12420,2980.0,-3340.0
12440,2980.0,-3240.0
12460,2910.0,-3160.0
12480,2840.0,-3120.0
12500,3000.0,-3250.0
12520,2920.0,-3230.0
12540,2900.0,-3210.0
12560,2890.0,-3230.0
12580,2800.0,-3240.0
12600,2800.0,-3210.0
12620,2830.0,-3200.0
12640,2830.0,-3220.0
12660,2870.0,-3170.0
12680,2830.0,-3200.0
12700,2790.0,-3110.0
12720,2760.0,-3110.0
12740,2720.0,-3150.0
12760,2750.0,-3040.0
12780,2760.0,-3080.0
12800,2750.0,-3030.0
12820,2810.0,-3050.0
12840,2780.0,-3090.0
12860,2770.0,-3100.0
12880,2780.0,-3050.0
12900,2840.0,-3100.0
12920,2840.0,-3010.0
12940,2820.0,-3090.0
12960,2850.0,-3140.0
12980,2820.0,-3130.0
13000,2930.0,-3430.0
13020,2850.0,-3400.0
13040,2770.0,-3420.0
13060,2830.0,-3410.0
13080,2840.0,-3400.0
13100,2930.0,-3380.0
13120,2880.0,-3460.0
13140,2900.0,-3550.0
13160,2860.0,-3620.0
13180,2860.0,-3540.0
13200,2940.0,-3520.0
13220,3000.0,-3530.0
13240,3000.0,-3450.0
13260,3050.0,-3490.0
13280,2990.0,-3500.0
13300,2990.0,-3480.0
13320,2960.0,-3400.0
13340,2950.0,-3430.0
13360,2980.0,-3460.0
13380,3010.0,-3440.0
13400,2980.0,-3380.0
13420,2980.0,-3420.0
13440,2960.0,-3380.0
13460,2980.0,-3300.0
13480,2940.0,-3370.0
13500,3120.0,-3670.0
13520,3110.0,-3710.0
13540,3070.0,-3660.0
13560,3110.0,-3540.0
13580,3170.0,-3510.0
13600,3210.0,-3580.0
13620,3180.0,-3540.0
13640,3280.0,-3540.0
13660,3340.0,-3590.0
13680,3370.0,-3570.0
13700,3400.0,-3620.0
13720,3460.0,-3620.0
13740,3560.0,-3590.0
13760,3530.0,-3650.0
13780,3510.0,-3600.0
13800,3560.0,-3630.0
13820,3540.0,-3640.0
13840,3560.0,-3640.0
13860,3600.0,-3690.0
13880,3590.0,-3740.0
13900,3640.0,-3740.0
13920,3710.0,-3730.0
13940,3730.0,-3720.0
13960,3840.0,-3650.0
13980,3860.0,-3660.0
14000,3650.0,-4570.0
14020,3640.0,-4570.0
14040,3690.0,-4590.0
14060,3630.0,-4600.0
14080,3630.0,-4600.0
14100,3670.0,-4570.0
14120,3720.0,-4580.0
14140,3750.0,-4520.0
14160,3700.0,-4430.0
14180,3670.0,-4470.0
14200,3690.0,-4420.0
14220,3710.0,-4490.0
14240,3770.0,-4550.0
14260,3750.0,-4530.0
14280,3810.0,-4540.0
14300,3770.0,-4590.0
14320,3710.0,-4680.0
14340,3810.0,-4700.0
14360,3830.0,-4690.0
14380,3790.0,-4620.0
14400,3760.0,-4580.0
14420,3740.0,-4540.0
14440,3720.0,-4610.0
14460,3640.0,-4640.0
14480,3620.0,-4640.0
14500,3760.0,-4120.0
14520,3780.0,-4170.0
14540,3820.0,-4260.0
14560,3780.0,-4370.0
14580,3800.0,-4330.0
14600,3740.0,-4380.0
14620,3760.0,-4430.0
14640,3800.0,-4440.0
14660,3770.0,-4410.0
14680,3840.0,-4430.0
14700,3910.0,-4520.0
14720,3970.0,-4460.0
14740,3930.0,-4440.0
14760,3940.0,-4500.0
14780,3930.0,-4500.0
14800,3900.0,-4530.0
14820,3860.0,-4550.0
14840,3810.0,-4510.0
14860,3810.0,-4470.0
14880,3800.0,-4470.0
14900,3760.0,-4500.0
14920,3730.0,-4470.0
14940,3710.0,-4360.0
14960,3670.0,-4390.0
14980,3660.0,-4380.0
15000,3810.0,-4400.0
15020,3760.0,-4450.0
15040,3740.0,-4400.0
15060,3750.0,-4330.0
15080,3730.0,-4300.0
15100,3690.0,-4330.0
15120,3690.0,-4200.0
15140,3700.0,-4210.0
15160,3680.0,-4230.0
15180,3660.0,-4200.0
15200,3710.0,-4250.0
15220,3730.0,-4280.0
15240,3770.0,-4350.0
15260,3750.0,-4360.0
15280,3770.0,-4310.0
15300,3800.0,-4320.0
15320,3810.0,-4240.0
15340,3850.0,-4210.0
15360,3950.0,-4200.0
15380,3930.0,-4260.0
15400,3920.0,-4200.0
15420,3860.0,-4150.0
15440,3880.0,-4220.0
15460,3960.0,-4180.0
15480,3900.0,-4220.0
15500,3910.0,-4080.0
15520,3910.0,-4100.0
15540,3920.0,-4060.0
15560,3910.0,-4100.0
15580,3940.0,-4030.0
15600,3980.0,-4100.0
15620,3890.0,-4140.0
15640,3930.0,-4180.0
15660,3940.0,-4210.0
15680,4000.0,-4200.0
15700,3940.0,-4150.0
15720,4040.0,-4180.0
15740,3950.0,-4220.0
15760,3870.0,-4160.0
15780,3840.0,-4110.0
15800,3830.0,-4090.0
15820,3840.0,-4070.0
15840,3770.0,-4080.0
15860,3850.0,-4030.0
15880,3810.0,-4020.0
15900,3840.0,-4100.0
15920,3820.0,-4070.0
15940,3770.0,-4110.0
15960,3750.0,-4100.0
15980,3670.0,-4100.0
16000,3880.0,-6570.0
16020,3850.0,-6580.0
16040,3860.0,-6630.0
16060,3800.0,-6610.0
16080,3730.0,-6680.0
16100,3770.0,-6680.0
16120,3840.0,-6660.0
16140,3840.0,-6670.0
16160,3840.0,-6670.0
16180,3780.0,-6670.0
16200,3810.0,-6710.0
16220,3880.0,-6710.0
16240,3810.0,-6720.0
16260,3780.0,-6740.0
16280,3690.0,-6750.0
16300,3670.0,-6710.0
16320,3700.0,-6670.0
16340,3670.0,-6610.0
16360,3710.0,-6560.0
16380,3730.0,-6650.0
16400,3780.0,-6660.0
16420,3830.0,-6610.0
16440,3830.0,-6570.0
16460,3830.0,-6550.0
16480,3810.0,-6480.0
16500,4210.0,-4710.0
16520,4220.0,-4680.0
16540,4130.0,-4660.0
16560,4100.0,-4670.0
16580,4030.0,-4660.0
16600,4070.0,-4590.0
16620,4010.0,-4590.0
16640,3930.0,-4610.0
16660,3840.0,-4590.0
16680,3760.0,-4530.0
16700,3770.0,-4500.0
16720,3770.0,-4500.0
16740,3740.0,-4500.0
16760,3670.0,-4460.0
16780,3670.0,-4470.0
16800,3720.0,-4580.0
16820,3760.0,-4540.0
16840,3740.0,-4530.0
16860,3710.0,-4540.0
16880,3740.0,-4530.0
16900,3750.0,-4490.0
16920,3770.0,-4530.0
16940,3830.0,-4440.0
16960,3910.0,-4390.0
16980,3880.0,-4430.0
17000,3870.0,-4100.0
17020,3870.0,-4090.0
17040,3860.0,-4090.0
17060,3770.0,-4140.0
17080,3810.0,-4120.0
17100,3760.0,-4050.0
17120,3820.0,-4010.0
17140,3760.0,-4040.0
17160,3770.0,-4070.0
17180,3760.0,-4010.0
17200,3790.0,-4030.0
17220,3730.0,-4040.0
17240,3710.0,-3950.0
17260,3660.0,-3990.0
17280,3640.0,-3940.0
17300,3610.0,-3970.0
17320,3580.0,-3950.0
17340,3510.0,-3890.0
17360,3520.0,-3910.0
17380,3590.0,-3870.0
17400,3590.0,-3860.0
17420,3580.0,-3900.0
17440,3500.0,-3840.0
17460,3560.0,-3850.0
17480,3540.0,-3840.0
17500,3690.0,-4100.0
17520,3710.0,-4140.0
17540,3760.0,-4190.0
17560,3680.0,-4160.0
17580,3680.0,-4120.0
17600,3710.0,-4010.0
17620,3690.0,-4030.0
17640,3750.0,-4110.0
17660,3790.0,-4060.0
17680,3730.0,-4120.0
17700,3690.0,-4060.0
17720,3730.0,-4090.0
17740,3670.0,-4070.0
17760,3610.0,-4090.0
17780,3650.0,-4060.0
17800,3570.0,-4050.0
17820,3640.0,-4000.0
17840,3610.0,-3980.0
17860,3620.0,-4000.0
17880,3500.0,-3920.0
17900,3510.0,-3900.0
17920,3480.0,-3900.0
17940,3550.0,-3890.0
17960,3610.0,-3800.0
17980,3630.0,-3750.0
18000,4080.0,-5780.0
18020,4010.0,-5720.0
18040,3980.0,-5720.0
18060,4000.0,-5700.0
18080,4000.0,-5640.0
18100,4010.0,-5620.0
18120,3940.0,-5630.0
18140,3920.0,-5610.0
18160,3970.0,-5690.0
18180,3970.0,-5790.0
