time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
1880,17420.0,1.0,0.0,-16180.0,1.0,0.0,-15380.0,1.0,0.0,17490.0,1.0,0.0
1900,17480.0,1.0,0.0,-16170.0,1.0,0.0,-15380.0,1.0,0.0,17440.0,1.0,0.0
1920,17640.0,1.0,0.0,-16180.0,1.0,0.0,-15350.0,1.0,0.0,17400.0,1.0,0.0
1940,17610.0,1.0,0.0,-16110.0,1.0,0.0,-15360.0,1.0,0.0,17490.0,1.0,0.0
1960,17560.0,1.0,0.0,-16070.0,1.0,0.0,-15320.0,1.0,0.0,17480.0,1.0,0.0
1980,17530.0,1.0,0.0,-16160.0,1.0,0.0,-15340.0,1.0,0.0,17570.0,1.0,0.0
2000,17580.0,1.0,0.0,-16250.0,1.0,0.0,-15420.0,1.0,0.0,17510.0,1.0,0.0
2020,17500.0,1.0,0.0,-16370.0,1.0,0.0,-15420.0,1.0,0.0,17510.0,1.0,0.0
2040,17520.0,1.0,0.0,-16350.0,1.0,0.0,-15440.0,1.0,0.0,17290.0,1.0,0.0
2060,17520.0,1.0,0.0,-16330.0,1.0,0.0,-15310.0,1.0,0.0,17240.0,1.0,0.0
2080,17500.0,1.0,0.0,-16180.0,1.0,0.0,-15350.0,1.0,0.0,17310.0,1.0,0.0
2100,17560.0,1.0,0.0,-16120.0,1.0,0.0,-15250.0,1.0,0.0,17340.0,1.0,0.0
2120,17490.0,1.0,0.0,-15980.0,1.0,0.0,-15410.0,1.0,0.0,17400.0,1.0,0.0
2140,17510.0,1.0,0.0,-16060.0,1.0,0.0,-15380.0,1.0,0.0,17380.0,1.0,0.0
2160,17510.0,1.0,0.0,-16090.0,1.0,0.0,-15370.0,1.0,0.0,17420.0,1.0,0.0
2180,17560.0,1.0,0.0,-16030.0,1.0,0.0,-15460.0,1.0,0.0,17430.0,1.0,0.0
2200,17430.0,1.0,0.0,-16000.0,1.0,0.0,-15380.0,1.0,0.0,17470.0,1.0,0.0
2220,17540.0,1.0,0.0,-16130.0,1.0,0.0,-15400.0,1.0,0.0,17390.0,1.0,0.0
2240,17740.0,1.0,0.0,-15970.0,1.0,0.0,-15310.0,1.0,0.0,17360.0,1.0,0.0
2260,17820.0,1.0,0.0,-15960.0,1.0,0.0,-15450.0,1.0,0.0,17400.0,1.0,0.0
2280,17760.0,1.0,0.0,-15980.0,1.0,0.0,-15400.0,1.0,0.0,17480.0,1.0,0.0
2300,17720.0,1.0,0.0,-15990.0,1.0,0.0,-15320.0,1.0,0.0,17420.0,1.0,0.0
2320,17800.0,1.0,0.0,-16000.0,1.0,0.0,-15370.0,1.0,0.0,17420.0,1.0,0.0
2340,17810.0,1.0,0.0,-16100.0,1.0,0.0,-15300.0,1.0,0.0,17520.0,1.0,0.0
2360,17770.0,1.0,0.0,-16000.0,1.0,0.0,-15250.0,1.0,0.0,17470.0,1.0,0.0
2380,17770.0,1.0,0.0,-15920.0,1.0,0.0,-15180.0,1.0,0.0,17560.0,1.0,0.0
2400,17790.0,1.0,0.0,-15930.0,1.0,0.0,-15190.0,1.0,0.0,17550.0,1.0,0.0
2420,17810.0,1.0,0.0,-15790.0,1.0,0.0,-15240.0,1.0,0.0,17440.0,1.0,0.0
2440,17720.0,1.0,0.0,-15790.0,1.0,0.0,-15240.0,1.0,0.0,17390.0,1.0,0.0
2460,17590.0,1.0,0.0,-15830.0,1.0,0.0,-15270.0,1.0,0.0,17560.0,1.0,0.0
2480,17760.0,1.0,0.0,-15790.0,1.0,0.0,-15320.0,1.0,0.0,17560.0,1.0,0.0
2500,17710.0,1.0,0.0,-15920.0,1.0,0.0,-15230.0,1.0,0.0,17500.0,1.0,0.0
2520,17840.0,1.0,0.0,-15870.0,1.0,0.0,-15070.0,1.0,0.0,17610.0,1.0,0.0
2540,17890.0,1.0,0.0,-15770.0,1.0,0.0,-15030.0,1.0,0.0,17600.0,1.0,0.0
2560,17800.0,1.0,0.0,-15740.0,1.0,0.0,-14950.0,1.0,0.0,17720.0,1.0,0.0
2580,17920.0,1.0,0.0,-15640.0,1.0,0.0,-14970.0,1.0,0.0,17750.0,1.0,0.0
2600,17850.0,1.0,0.0,-15680.0,1.0,0.0,-14890.0,1.0,0.0,17750.0,1.0,0.0
2620,17930.0,1.0,0.0,-15540.0,1.0,0.0,-14910.0,1.0,0.0,17790.0,1.0,0.0
2640,17990.0,1.0,0.0,-15440.0,1.0,0.0,-14910.0,1.0,0.0,17680.0,1.0,0.0
2660,17940.0,1.0,0.0,-15560.0,1.0,0.0,-14760.0,1.0,0.0,17730.0,1.0,0.0
2680,17830.0,1.0,0.0,-15560.0,1.0,0.0,-14680.0,1.0,0.0,17840.0,1.0,0.0
2700,17960.0,1.0,0.0,-15480.0,1.0,0.0,-14780.0,1.0,0.0,17690.0,1.0,0.0
2720,18040.0,1.0,0.0,-15550.0,1.0,0.0,-14830.0,1.0,0.0,17790.0,1.0,0.0
2740,18050.0,1.0,0.0,-15450.0,1.0,0.0,-14760.0,1.0,0.0,17820.0,1.0,0.0
2760,18210.0,1.0,0.0,-15500.0,1.0,0.0,-14700.0,1.0,0.0,17870.0,1.0,0.0
2780,18200.0,1.0,0.0,-15480.0,1.0,0.0,-14760.0,1.0,0.0,18020.0,1.0,0.0
2800,18240.0,1.0,0.0,-15490.0,1.0,0.0,-14620.0,1.0,0.0,17800.0,1.0,0.0
2820,18270.0,1.0,0.0,-15290.0,1.0,0.0,-14520.0,1.0,0.0,17930.0,1.0,0.0
2840,18250.0,1.0,0.0,-15350.0,1.0,0.0,-14510.0,1.0,0.0,18020.0,1.0,0.0
2860,18190.0,1.0,0.0,-15300.0,1.0,0.0,-14480.0,1.0,0.0,18040.0,1.0,0.0
2880,18290.0,1.0,0.0,-15240.0,1.0,0.0,-14430.0,1.0,0.0,18070.0,1.0,0.0
2900,18430.0,1.0,0.0,-15270.0,1.0,0.0,-14590.0,1.0,0.0,18090.0,1.0,0.0
2920,18370.0,1.0,0.0,-15270.0,1.0,0.0,-14670.0,1.0,0.0,18130.0,1.0,0.0
2940,18500.0,1.0,0.0,-15270.0,1.0,0.0,-14670.0,1.0,0.0,18130.0,1.0,0.0
2960,18430.0,1.0,0.0,-15290.0,1.0,0.0,-14720.0,1.0,0.0,18190.0,1.0,0.0
2980,18470.0,1.0,0.0,-15210.0,1.0,0.0,-14680.0,1.0,0.0,18220.0,1.0,0.0
3000,18510.0,1.0,0.0,-15160.0,1.0,0.0,-14690.0,1.0,0.0,18130.0,1.0,0.0
3020,18410.0,1.0,0.0,-15240.0,1.0,0.0,-14770.0,1.0,0.0,18120.0,1.0,0.0
3040,18450.0,1.0,0.0,-15330.0,1.0,0.0,-14760.0,1.0,0.0,18150.0,1.0,0.0
3060,18340.0,1.0,0.0,-15420.0,1.0,0.0,-14750.0,1.0,0.0,18190.0,1.0,0.0
3080,18290.0,1.0,0.0,-15380.0,1.0,0.0,-14860.0,1.0,0.0,18190.0,1.0,0.0
3100,18150.0,1.0,0.0,-15280.0,1.0,0.0,-14860.0,1.0,0.0,18220.0,1.0,0.0
3120,18130.0,1.0,0.0,-15250.0,1.0,0.0,-14860.0,1.0,0.0,18040.0,1.0,0.0
3140,18050.0,1.0,0.0,-15210.0,1.0,0.0,-14820.0,1.0,0.0,18000.0,1.0,0.0
3160,17920.0,1.0,0.0,-15230.0,1.0,0.0,-14740.0,1.0,0.0,17880.0,1.0,0.0
3180,17950.0,1.0,0.0,-15310.0,1.0,0.0,-14890.0,1.0,0.0,17870.0,1.0,0.0
3200,17990.0,1.0,0.0,-15160.0,1.0,0.0,-14940.0,1.0,0.0,17920.0,1.0,0.0
3220,18140.0,1.0,0.0,-15320.0,1.0,0.0,-14950.0,1.0,0.0,18030.0,1.0,0.0
3240,18000.0,1.0,0.0,-15330.0,1.0,0.0,-15060.0,1.0,0.0,17890.0,1.0,0.0
3260,17870.0,1.0,0.0,-15330.0,1.0,0.0,-14980.0,1.0,0.0,17940.0,1.0,0.0
3280,17920.0,1.0,0.0,-15280.0,1.0,0.0,-15040.0,1.0,0.0,17870.0,1.0,0.0
3300,17880.0,1.0,0.0,-15190.0,1.0,0.0,-15170.0,1.0,0.0,17840.0,1.0,0.0
3320,17900.0,1.0,0.0,-15280.0,1.0,0.0,-15060.0,1.0,0.0,17870.0,1.0,0.0
3340,17910.0,1.0,0.0,-15210.0,1.0,0.0,-15010.0,1.0,0.0,17800.0,1.0,0.0
3360,17880.0,1.0,0.0,-15270.0,1.0,0.0,-14900.0,1.0,0.0,17740.0,1.0,0.0
3380,17990.0,1.0,0.0,-15260.0,1.0,0.0,-14840.0,1.0,0.0,17720.0,1.0,0.0
3400,18030.0,1.0,0.0,-15370.0,1.0,0.0,-14710.0,1.0,0.0,17830.0,1.0,0.0
3420,18050.0,1.0,0.0,-15320.0,1.0,0.0,-14790.0,1.0,0.0,17840.0,1.0,0.0
3440,18160.0,1.0,0.0,-15280.0,1.0,0.0,-14690.0,1.0,0.0,17800.0,1.0,0.0
3460,18150.0,1.0,0.0,-15270.0,1.0,0.0,-14850.0,1.0,0.0,17770.0,1.0,0.0
3480,18180.0,1.0,0.0,-15240.0,1.0,0.0,-15000.0,1.0,0.0,17790.0,1.0,0.0
3500,18110.0,1.0,0.0,-15330.0,1.0,0.0,-14960.0,1.0,0.0,17890.0,1.0,0.0
3520,18000.0,1.0,0.0,-15310.0,1.0,0.0,-14940.0,1.0,0.0,17830.0,1.0,0.0
3540,18210.0,1.0,0.0,-15340.0,1.0,0.0,-14930.0,1.0,0.0,17820.0,1.0,0.0
3560,18270.0,1.0,0.0,-15410.0,1.0,0.0,-14880.0,1.0,0.0,17950.0,1.0,0.0
3580,18250.0,1.0,0.0,-15390.0,1.0,0.0,-14900.0,1.0,0.0,17950.0,1.0,0.0
3600,18390.0,1.0,0.0,-15380.0,1.0,0.0,-14910.0,1.0,0.0,18070.0,1.0,0.0
3620,18350.0,1.0,0.0,-15320.0,1.0,0.0,-14900.0,1.0,0.0,18010.0,1.0,0.0
3640,18390.0,1.0,0.0,-15270.0,1.0,0.0,-14730.0,1.0,0.0,18100.0,1.0,0.0
3660,18260.0,1.0,0.0,-15310.0,1.0,0.0,-14620.0,1.0,0.0,18140.0,1.0,0.0
3680,18360.0,1.0,0.0,-15250.0,1.0,0.0,-14720.0,1.0,0.0,18060.0,1.0,0.0
3700,18490.0,1.0,0.0,-15310.0,1.0,0.0,-14750.0,1.0,0.0,18060.0,1.0,0.0
3720,18500.0,1.0,0.0,-15100.0,1.0,0.0,-14720.0,1.0,0.0,17950.0,1.0,0.0
3740,18540.0,1.0,0.0,-15270.0,1.0,0.0,-14760.0,1.0,0.0,17860.0,1.0,0.0
3760,18540.0,1.0,0.0,-15390.0,1.0,0.0,-14840.0,1.0,0.0,17820.0,1.0,0.0
3780,18550.0,1.0,0.0,-15280.0,1.0,0.0,-14910.0,1.0,0.0,17910.0,1.0,0.0
3800,18610.0,1.0,0.0,-15210.0,1.0,0.0,-14980.0,1.0,0.0,18020.0,1.0,0.0
3820,18630.0,1.0,0.0,-15270.0,1.0,0.0,-14930.0,1.0,0.0,18120.0,1.0,0.0
3840,18590.0,1.0,0.0,-15300.0,1.0,0.0,-15030.0,1.0,0.0,18290.0,1.0,0.0
3860,18710.0,1.0,0.0,-15250.0,1.0,0.0,-15130.0,1.0,0.0,18320.0,1.0,0.0
3880,18660.0,1.0,0.0,-15310.0,1.0,0.0,-15100.0,1.0,0.0,18160.0,1.0,0.0
3900,18730.0,1.0,0.0,-15450.0,1.0,0.0,-14970.0,1.0,0.0,18100.0,1.0,0.0
3920,18760.0,1.0,0.0,-15520.0,1.0,0.0,-14990.0,1.0,0.0,18170.0,1.0,0.0
3940,18920.0,1.0,0.0,-15420.0,1.0,0.0,-14850.0,1.0,0.0,18110.0,1.0,0.0
3960,18710.0,1.0,0.0,-15500.0,1.0,0.0,-14840.0,1.0,0.0,17970.0,1.0,0.0
3980,18740.0,1.0,0.0,-15480.0,1.0,0.0,-15010.0,1.0,0.0,18040.0,1.0,0.0
4000,18810.0,1.0,0.0,-15500.0,1.0,0.0,-15070.0,1.0,0.0,18020.0,1.0,0.0
4020,18940.0,1.0,0.0,-15540.0,1.0,0.0,-15180.0,1.0,0.0,18110.0,1.0,0.0
4040,18860.0,1.0,0.0,-15710.0,1.0,0.0,-15170.0,1.0,0.0,18050.0,1.0,0.0
4060,18950.0,1.0,0.0,-15680.0,1.0,0.0,-15120.0,1.0,0.0,17950.0,1.0,0.0
4080,18810.0,1.0,0.0,-15590.0,1.0,0.0,-15180.0,1.0,0.0,17770.0,1.0,0.0
4100,18750.0,1.0,0.0,-15590.0,1.0,0.0,-15300.0,1.0,0.0,17800.0,1.0,0.0
4120,18670.0,1.0,0.0,-15660.0,1.0,0.0,-15320.0,1.0,0.0,17820.0,1.0,0.0
4140,18700.0,1.0,0.0,-15720.0,1.0,0.0,-15410.0,1.0,0.0,17940.0,1.0,0.0
4160,18620.0,1.0,0.0,-15730.0,1.0,0.0,-15540.0,1.0,0.0,17860.0,1.0,0.0
4180,18530.0,1.0,0.0,-15820.0,1.0,0.0,-15430.0,1.0,0.0,17760.0,1.0,0.0
4200,18480.0,1.0,0.0,-15900.0,1.0,0.0,-15470.0,1.0,0.0,17700.0,1.0,0.0
4220,18410.0,1.0,0.0,-15830.0,1.0,0.0,-15520.0,1.0,0.0,17680.0,1.0,0.0
