time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
3040,16690.0,1.0,0.0,-17170.0,1.0,0.0,-16490.0,1.0,0.0,16440.0,1.0,0.0
3060,16670.0,1.0,0.0,-17310.0,1.0,0.0,-16460.0,1.0,0.0,16510.0,1.0,0.0
3080,16580.0,1.0,0.0,-17460.0,1.0,0.0,-16520.0,1.0,0.0,16400.0,1.0,0.0
3100,16610.0,1.0,0.0,-17710.0,1.0,0.0,-16700.0,1.0,0.0,16360.0,1.0,0.0
3120,16540.0,1.0,0.0,-17850.0,1.0,0.0,-16790.0,1.0,0.0,16430.0,1.0,0.0
3140,16500.0,1.0,0.0,-17850.0,1.0,0.0,-16890.0,1.0,0.0,16310.0,1.0,0.0
3160,16390.0,1.0,0.0,-17850.0,1.0,0.0,-17080.0,1.0,0.0,16180.0,1.0,0.0
3180,16430.0,1.0,0.0,-17860.0,1.0,0.0,-17190.0,1.0,0.0,16170.0,1.0,0.0
3200,16400.0,1.0,0.0,-17970.0,1.0,0.0,-17200.0,1.0,0.0,16130.0,1.0,0.0
3220,16330.0,1.0,0.0,-18080.0,1.0,0.0,-17360.0,1.0,0.0,16080.0,1.0,0.0
3240,16380.0,1.0,0.0,-18080.0,1.0,0.0,-17510.0,1.0,0.0,16210.0,1.0,0.0
3260,16290.0,1.0,0.0,-18230.0,1.0,0.0,-17610.0,1.0,0.0,16170.0,1.0,0.0
3280,16190.0,1.0,0.0,-18320.0,1.0,0.0,-17740.0,1.0,0.0,16290.0,1.0,0.0
3300,16210.0,1.0,0.0,-18360.0,1.0,0.0,-17850.0,1.0,0.0,16090.0,1.0,0.0
3320,16140.0,1.0,0.0,-18340.0,1.0,0.0,-17810.0,1.0,0.0,16110.0,1.0,0.0
3340,16210.0,1.0,0.0,-18350.0,1.0,0.0,-17950.0,1.0,0.0,16040.0,1.0,0.0
3360,16430.0,1.0,0.0,-18450.0,1.0,0.0,-17870.0,1.0,0.0,15970.0,1.0,0.0
3380,16560.0,1.0,0.0,-18520.0,1.0,0.0,-18060.0,1.0,0.0,15940.0,1.0,0.0
3400,16730.0,1.0,0.0,-18700.0,1.0,0.0,-18130.0,1.0,0.0,16070.0,1.0,0.0
3420,16700.0,1.0,0.0,-18810.0,1.0,0.0,-18260.0,1.0,0.0,16230.0,1.0,0.0
3440,16930.0,1.0,0.0,-18990.0,1.0,0.0,-18330.0,1.0,0.0,16160.0,1.0,0.0
3460,16880.0,1.0,0.0,-19020.0,1.0,0.0,-18350.0,1.0,0.0,16130.0,1.0,0.0
3480,17040.0,1.0,0.0,-19140.0,1.0,0.0,-18470.0,1.0,0.0,16340.0,1.0,0.0
3500,17060.0,1.0,0.0,-19320.0,1.0,0.0,-18510.0,1.0,0.0,16460.0,1.0,0.0
3520,17230.0,1.0,0.0,-19470.0,1.0,0.0,-18540.0,1.0,0.0,16550.0,1.0,0.0
3540,17220.0,1.0,0.0,-19430.0,1.0,0.0,-18710.0,1.0,0.0,16520.0,1.0,0.0
3560,17220.0,1.0,0.0,-19400.0,1.0,0.0,-18570.0,1.0,0.0,16640.0,1.0,0.0
3580,17140.0,1.0,0.0,-19310.0,1.0,0.0,-18570.0,1.0,0.0,16710.0,1.0,0.0
3600,16950.0,1.0,0.0,-19210.0,1.0,0.0,-18540.0,1.0,0.0,16720.0,1.0,0.0
3620,16900.0,1.0,0.0,-19320.0,1.0,0.0,-18560.0,1.0,0.0,16650.0,1.0,0.0
3640,16780.0,1.0,0.0,-19190.0,1.0,0.0,-18620.0,1.0,0.0,16490.0,1.0,0.0
3660,16740.0,1.0,0.0,-19270.0,1.0,0.0,-18620.0,1.0,0.0,16480.0,1.0,0.0
3680,16620.0,1.0,0.0,-19280.0,1.0,0.0,-18540.0,1.0,0.0,16370.0,1.0,0.0
3700,16510.0,1.0,0.0,-19390.0,1.0,0.0,-18460.0,1.0,0.0,16150.0,1.0,0.0
3720,16330.0,1.0,0.0,-19170.0,1.0,0.0,-18520.0,1.0,0.0,16080.0,1.0,0.0
3740,16270.0,1.0,0.0,-19090.0,1.0,0.0,-18660.0,1.0,0.0,16010.0,1.0,0.0
3760,16200.0,1.0,0.0,-18980.0,1.0,0.0,-18600.0,1.0,0.0,15950.0,1.0,0.0
