time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
2060,16950.0,1.0,0.0,-16480.0,1.0,0.0,-16040.0,1.0,0.0,16320.0,1.0,0.0
2080,16960.0,1.0,0.0,-16660.0,1.0,0.0,-15880.0,1.0,0.0,16270.0,1.0,0.0
2100,17060.0,1.0,0.0,-16720.0,1.0,0.0,-16000.0,1.0,0.0,16370.0,1.0,0.0
2120,17170.0,1.0,0.0,-16750.0,1.0,0.0,-16040.0,1.0,0.0,16360.0,1.0,0.0
2140,17100.0,1.0,0.0,-16830.0,1.0,0.0,-15930.0,1.0,0.0,16320.0,1.0,0.0
2160,17190.0,1.0,0.0,-16760.0,1.0,0.0,-15900.0,1.0,0.0,16460.0,1.0,0.0
2180,17070.0,1.0,0.0,-16810.0,1.0,0.0,-16020.0,1.0,0.0,16590.0,1.0,0.0
2200,17130.0,1.0,0.0,-16630.0,1.0,0.0,-16000.0,1.0,0.0,16530.0,1.0,0.0
2220,17070.0,1.0,0.0,-16620.0,1.0,0.0,-16020.0,1.0,0.0,16560.0,1.0,0.0
2240,16950.0,1.0,0.0,-16510.0,1.0,0.0,-16050.0,1.0,0.0,16500.0,1.0,0.0
2260,16920.0,1.0,0.0,-16690.0,1.0,0.0,-16020.0,1.0,0.0,16570.0,1.0,0.0
2280,16880.0,1.0,0.0,-16600.0,1.0,0.0,-16020.0,1.0,0.0,16500.0,1.0,0.0
2300,16950.0,1.0,0.0,-16630.0,1.0,0.0,-16030.0,1.0,0.0,16660.0,1.0,0.0
2320,17000.0,1.0,0.0,-16570.0,1.0,0.0,-16000.0,1.0,0.0,16620.0,1.0,0.0
2340,16960.0,1.0,0.0,-16580.0,1.0,0.0,-15920.0,1.0,0.0,16660.0,1.0,0.0
2360,16880.0,1.0,0.0,-16710.0,1.0,0.0,-15840.0,1.0,0.0,16650.0,1.0,0.0
2380,16970.0,1.0,0.0,-16750.0,1.0,0.0,-15950.0,1.0,0.0,16590.0,1.0,0.0
2400,17050.0,1.0,0.0,-16670.0,1.0,0.0,-16000.0,1.0,0.0,16600.0,1.0,0.0
2420,16930.0,1.0,0.0,-16640.0,1.0,0.0,-15870.0,1.0,0.0,16590.0,1.0,0.0
2440,16910.0,1.0,0.0,-16610.0,1.0,0.0,-15950.0,1.0,0.0,16650.0,1.0,0.0
2460,16970.0,1.0,0.0,-16650.0,1.0,0.0,-15890.0,1.0,0.0,16790.0,1.0,0.0
2480,17010.0,1.0,0.0,-16600.0,1.0,0.0,-15870.0,1.0,0.0,16710.0,1.0,0.0
