time,c1,q1,axis1_deg
13600,2420.0,1.0,0.0
13620,2500.0,1.0,0.0
13640,2550.0,1.0,0.0
13660,2610.0,1.0,0.0
13680,2660.0,1.0,0.0
13700,2770.0,1.0,0.0
13720,2910.0,1.0,0.0
13740,3010.0,1.0,0.0
13760,2980.0,1.0,0.0
13780,3050.0,1.0,0.0
13800,3180.0,1.0,0.0
13820,3200.0,1.0,0.0
13840,3230.0,1.0,0.0
13860,3240.0,1.0,0.0
13880,3250.0,1.0,0.0
13900,3330.0,1.0,0.0
13920,3280.0,1.0,0.0
13940,3360.0,1.0,0.0
13960,3270.0,1.0,0.0
13980,3310.0,1.0,0.0
14000,3330.0,1.0,0.0
14020,3390.0,1.0,0.0
14040,3410.0,1.0,0.0
14060,3430.0,1.0,0.0
14080,3380.0,1.0,0.0
14100,3310.0,1.0,0.0
14120,3370.0,1.0,0.0
14140,3390.0,1.0,0.0
14160,3380.0,1.0,0.0
14180,3450.0,1.0,0.0
14200,3420.0,1.0,0.0
14220,3410.0,1.0,0.0
14240,3350.0,1.0,0.0
14260,3350.0,1.0,0.0
14280,3370.0,1.0,0.0
14300,3360.0,1.0,0.0
14320,3410.0,1.0,0.0
14340,3450.0,1.0,0.0
14360,3370.0,1.0,0.0
14380,3390.0,1.0,0.0
14400,3370.0,1.0,0.0
14420,3340.0,1.0,0.0
14440,3360.0,1.0,0.0
14460,3410.0,1.0,0.0
14480,3420.0,1.0,0.0
14500,3360.0,1.0,0.0
14520,3410.0,1.0,0.0
14540,3510.0,1.0,0.0
14560,3480.0,1.0,0.0
14580,3420.0,1.0,0.0
14600,3460.0,1.0,0.0
14620,3460.0,1.0,0.0
14640,3430.0,1.0,0.0
14660,3480.0,1.0,0.0
14680,3430.0,1.0,0.0
14700,3450.0,1.0,0.0
14720,3410.0,1.0,0.0
14740,3410.0,1.0,0.0
14760,3370.0,1.0,0.0
14780,3360.0,1.0,0.0
14800,3440.0,1.0,0.0
14820,3490.0,1.0,0.0
14840,3520.0,1.0,0.0
14860,3500.0,1.0,0.0
14880,3430.0,1.0,0.0
14900,3440.0,1.0,0.0
14920,3420.0,1.0,0.0
14940,3440.0,1.0,0.0
14960,3440.0,1.0,0.0
14980,3370.0,1.0,0.0
15000,3410.0,1.0,0.0
15020,3470.0,1.0,0.0
15040,3430.0,1.0,0.0
15060,3490.0,1.0,0.0
15080,3400.0,1.0,0.0
15100,3480.0,1.0,0.0
15120,3400.0,1.0,0.0
15140,3460.0,1.0,0.0
15160,3500.0,1.0,0.0
15180,3380.0,1.0,0.0
15200,3370.0,1.0,0.0
15220,3380.0,1.0,0.0
15240,3430.0,1.0,0.0
15260,3490.0,1.0,0.0
15280,3380.0,1.0,0.0
15300,3330.0,1.0,0.0
15320,3390.0,1.0,0.0
15340,3380.0,1.0,0.0
15360,3430.0,1.0,0.0
15380,3450.0,1.0,0.0
15400,3480.0,1.0,0.0
15420,3380.0,1.0,0.0
15440,3390.0,1.0,0.0
15460,3340.0,1.0,0.0
15480,3350.0,1.0,0.0
15500,3360.0,1.0,0.0
15520,3440.0,1.0,0.0
15540,3440.0,1.0,0.0
15560,3490.0,1.0,0.0
15580,3430.0,1.0,0.0
15600,3440.0,1.0,0.0
15620,3420.0,1.0,0.0
15640,3360.0,1.0,0.0
15660,3430.0,1.0,0.0
15680,3430.0,1.0,0.0
15700,3390.0,1.0,0.0
15720,3380.0,1.0,0.0
15740,3310.0,1.0,0.0
15760,3410.0,1.0,0.0
15780,3430.0,1.0,0.0
15800,3410.0,1.0,0.0
15820,3410.0,1.0,0.0
15840,3490.0,1.0,0.0
15860,3470.0,1.0,0.0
15880,3380.0,1.0,0.0
15900,3350.0,1.0,0.0
15920,3420.0,1.0,0.0
15940,3360.0,1.0,0.0
15960,3400.0,1.0,0.0
15980,3370.0,1.0,0.0
16000,3450.0,1.0,0.0
16020,3360.0,1.0,0.0
16040,3370.0,1.0,0.0
16060,3400.0,1.0,0.0
16080,3370.0,1.0,0.0
16100,3290.0,1.0,0.0
16120,3370.0,1.0,0.0
16140,3380.0,1.0,0.0
16160,3400.0,1.0,0.0
16180,3310.0,1.0,0.0
16200,3430.0,1.0,0.0
16220,3430.0,1.0,0.0
16240,3440.0,1.0,0.0
16260,3450.0,1.0,0.0
16280,3440.0,1.0,0.0
16300,3490.0,1.0,0.0
16320,3430.0,1.0,0.0
16340,3460.0,1.0,0.0
16360,3420.0,1.0,0.0
16380,3430.0,1.0,0.0
16400,3480.0,1.0,0.0
16420,3400.0,1.0,0.0
16440,3380.0,1.0,0.0
16460,3430.0,1.0,0.0
16480,3390.0,1.0,0.0
16500,3420.0,1.0,0.0
16520,3450.0,1.0,0.0
16540,3450.0,1.0,0.0
16560,3460.0,1.0,0.0
16580,3420.0,1.0,0.0
16600,3390.0,1.0,0.0
16620,3400.0,1.0,0.0
16640,3400.0,1.0,0.0
16660,3410.0,1.0,0.0
16680,3430.0,1.0,0.0
16700,3320.0,1.0,0.0
16720,3400.0,1.0,0.0
16740,3450.0,1.0,0.0
16760,3470.0,1.0,0.0
16780,3420.0,1.0,0.0
16800,3420.0,1.0,0.0
16820,3430.0,1.0,0.0
16840,3450.0,1.0,0.0
16860,3430.0,1.0,0.0
16880,3380.0,1.0,0.0
16900,3450.0,1.0,0.0
16920,3380.0,1.0,0.0
16940,3380.0,1.0,0.0
16960,3440.0,1.0,0.0
16980,3460.0,1.0,0.0
17000,3390.0,1.0,0.0
17020,3490.0,1.0,0.0
17040,3530.0,1.0,0.0
17060,3510.0,1.0,0.0
17080,3610.0,1.0,0.0
17100,3490.0,1.0,0.0
17120,3580.0,1.0,0.0
17140,3650.0,1.0,0.0
17160,3580.0,1.0,0.0
17180,3640.0,1.0,0.0
17200,3680.0,1.0,0.0
17220,3730.0,1.0,0.0
17240,3680.0,1.0,0.0
17260,3680.0,1.0,0.0
17280,3770.0,1.0,0.0
17300,3740.0,1.0,0.0
17320,3890.0,1.0,0.0
