time,c1,q1,axis1_deg
6240,2000.0,1.0,0.0
6260,2000.0,1.0,0.0
6280,1980.0,1.0,0.0
6300,2000.0,1.0,0.0
6320,1990.0,1.0,0.0
6340,1980.0,1.0,0.0
6360,2010.0,1.0,0.0
6380,2020.0,1.0,0.0
6400,1990.0,1.0,0.0
6420,2000.0,1.0,0.0
6440,2010.0,1.0,0.0
6460,2000.0,1.0,0.0
6480,2000.0,1.0,0.0
6500,1990.0,1.0,0.0
6520,1990.0,1.0,0.0
6540,2000.0,1.0,0.0
6560,2000.0,1.0,0.0
6580,2000.0,1.0,0.0
6600,2020.0,1.0,0.0
6620,2010.0,1.0,0.0
6640,2050.0,1.0,0.0
6660,2040.0,1.0,0.0
6680,2000.0,1.0,0.0
6700,1970.0,1.0,0.0
6720,2030.0,1.0,0.0
6740,2020.0,1.0,0.0
6760,1990.0,1.0,0.0
6780,2010.0,1.0,0.0
6800,2000.0,1.0,0.0
6820,2010.0,1.0,0.0
6840,2020.0,1.0,0.0
6860,2020.0,1.0,0.0
6880,1980.0,1.0,0.0
6900,2030.0,1.0,0.0
6920,2020.0,1.0,0.0
6940,2010.0,1.0,0.0
6960,1990.0,1.0,0.0
6980,1990.0,1.0,0.0
7000,2000.0,1.0,0.0
7020,2000.0,1.0,0.0
7040,1990.0,1.0,0.0
7060,1990.0,1.0,0.0
7080,2010.0,1.0,0.0
7100,1990.0,1.0,0.0
7120,2010.0,1.0,0.0
7140,2000.0,1.0,0.0
7160,2020.0,1.0,0.0
7180,1980.0,1.0,0.0
7200,2050.0,1.0,0.0
7220,2000.0,1.0,0.0
7240,1980.0,1.0,0.0
7260,1990.0,1.0,0.0
7280,1990.0,1.0,0.0
7300,1970.0,1.0,0.0
7320,2040.0,1.0,0.0
7340,2000.0,1.0,0.0
7360,2000.0,1.0,0.0
7380,1990.0,1.0,0.0
7400,2010.0,1.0,0.0
7420,2010.0,1.0,0.0
7440,1990.0,1.0,0.0
7460,2000.0,1.0,0.0
7480,2000.0,1.0,0.0
7500,1990.0,1.0,0.0
7520,2020.0,1.0,0.0
7540,2020.0,1.0,0.0
7560,2010.0,1.0,0.0
7580,2030.0,1.0,0.0
7600,1980.0,1.0,0.0
7620,2020.0,1.0,0.0
7640,2000.0,1.0,0.0
7660,1980.0,1.0,0.0
7680,1980.0,1.0,0.0
7700,2000.0,1.0,0.0
7720,2020.0,1.0,0.0
7740,1980.0,1.0,0.0
7760,2010.0,1.0,0.0
7780,1980.0,1.0,0.0
7800,2000.0,1.0,0.0
7820,2030.0,1.0,0.0
7840,2010.0,1.0,0.0
7860,1980.0,1.0,0.0
7880,1990.0,1.0,0.0
7900,1970.0,1.0,0.0
7920,1990.0,1.0,0.0
7940,2010.0,1.0,0.0
7960,2010.0,1.0,0.0
7980,1950.0,1.0,0.0
8000,2020.0,1.0,0.0
8020,1970.0,1.0,0.0
8040,1980.0,1.0,0.0
8060,2000.0,1.0,0.0
8080,1990.0,1.0,0.0
8100,1980.0,1.0,0.0
8120,2010.0,1.0,0.0
8140,1970.0,1.0,0.0
8160,1980.0,1.0,0.0
8180,2000.0,1.0,0.0
8200,1980.0,1.0,0.0
8220,2000.0,1.0,0.0
8240,2000.0,1.0,0.0
8260,1950.0,1.0,0.0
8280,1980.0,1.0,0.0
8300,2010.0,1.0,0.0
8320,1980.0,1.0,0.0
8340,2010.0,1.0,0.0
8360,2020.0,1.0,0.0
8380,1970.0,1.0,0.0
8400,2000.0,1.0,0.0
8420,1970.0,1.0,0.0
8440,1990.0,1.0,0.0
8460,1990.0,1.0,0.0
8480,2000.0,1.0,0.0
8500,2000.0,1.0,0.0
8520,1980.0,1.0,0.0
8540,2010.0,1.0,0.0
8560,1980.0,1.0,0.0
8580,2000.0,1.0,0.0
8600,2000.0,1.0,0.0
8620,1990.0,1.0,0.0
8640,1980.0,1.0,0.0
8660,2010.0,1.0,0.0
8680,1990.0,1.0,0.0
8700,1980.0,1.0,0.0
8720,1980.0,1.0,0.0
8740,1960.0,1.0,0.0
8760,2000.0,1.0,0.0
8780,2020.0,1.0,0.0
8800,1970.0,1.0,0.0
8820,2030.0,1.0,0.0
8840,2000.0,1.0,0.0
8860,1980.0,1.0,0.0
8880,1990.0,1.0,0.0
8900,2020.0,1.0,0.0
8920,1980.0,1.0,0.0
8940,2010.0,1.0,0.0
8960,2010.0,1.0,0.0
8980,1990.0,1.0,0.0
9000,1990.0,1.0,0.0
9020,2010.0,1.0,0.0
9040,1990.0,1.0,0.0
9060,1990.0,1.0,0.0
9080,1990.0,1.0,0.0
9100,1950.0,1.0,0.0
9120,1990.0,1.0,0.0
9140,2000.0,1.0,0.0
9160,2000.0,1.0,0.0
9180,2000.0,1.0,0.0
9200,1990.0,1.0,0.0
9220,1990.0,1.0,0.0
9240,2020.0,1.0,0.0
9260,1980.0,1.0,0.0
9280,2010.0,1.0,0.0
9300,2100.0,1.0,0.0
9320,2090.0,1.0,0.0
9340,2100.0,1.0,0.0
9360,2160.0,1.0,0.0
9380,2190.0,1.0,0.0
9400,2270.0,1.0,0.0
9420,2420.0,1.0,0.0
9440,2520.0,1.0,0.0
9460,2650.0,1.0,0.0
9480,2670.0,1.0,0.0
9500,2790.0,1.0,0.0
9520,2900.0,1.0,0.0
9540,2990.0,1.0,0.0
9560,3040.0,1.0,0.0
9580,3080.0,1.0,0.0
9600,3160.0,1.0,0.0
9620,3260.0,1.0,0.0
9640,3290.0,1.0,0.0
9660,3380.0,1.0,0.0
9680,3360.0,1.0,0.0
9700,3440.0,1.0,0.0
9720,3530.0,1.0,0.0
9740,3500.0,1.0,0.0
9760,3460.0,1.0,0.0
9780,3540.0,1.0,0.0
9800,3570.0,1.0,0.0
9820,3570.0,1.0,0.0
9840,3590.0,1.0,0.0
9860,3600.0,1.0,0.0
9880,3590.0,1.0,0.0
9900,3570.0,1.0,0.0
9920,3650.0,1.0,0.0
9940,3630.0,1.0,0.0
9960,3650.0,1.0,0.0
9980,3630.0,1.0,0.0
10000,3650.0,1.0,0.0
10020,3660.0,1.0,0.0
10040,3630.0,1.0,0.0
10060,3700.0,1.0,0.0
10080,3640.0,1.0,0.0
10100,3650.0,1.0,0.0
10120,3670.0,1.0,0.0
10140,3640.0,1.0,0.0
10160,3660.0,1.0,0.0
10180,3690.0,1.0,0.0
10200,3690.0,1.0,0.0
10220,3670.0,1.0,0.0
10240,3640.0,1.0,0.0
10260,3650.0,1.0,0.0
10280,3680.0,1.0,0.0
10300,3690.0,1.0,0.0
10320,3690.0,1.0,0.0
10340,3650.0,1.0,0.0
10360,3640.0,1.0,0.0
10380,3670.0,1.0,0.0
10400,3700.0,1.0,0.0
10420,3650.0,1.0,0.0
10440,3640.0,1.0,0.0
10460,3660.0,1.0,0.0
10480,3660.0,1.0,0.0
10500,3630.0,1.0,0.0
10520,3660.0,1.0,0.0
10540,3680.0,1.0,0.0
10560,3680.0,1.0,0.0
10580,3710.0,1.0,0.0
10600,3660.0,1.0,0.0
10620,3690.0,1.0,0.0
10640,3670.0,1.0,0.0
10660,3690.0,1.0,0.0
10680,3660.0,1.0,0.0
10700,3680.0,1.0,0.0
10720,3680.0,1.0,0.0
10740,3660.0,1.0,0.0
10760,3700.0,1.0,0.0
10780,3690.0,1.0,0.0
10800,3710.0,1.0,0.0
10820,3690.0,1.0,0.0
10840,3670.0,1.0,0.0
10860,3660.0,1.0,0.0
10880,3700.0,1.0,0.0
10900,3660.0,1.0,0.0
10920,3690.0,1.0,0.0
10940,3680.0,1.0,0.0
10960,3670.0,1.0,0.0
10980,3640.0,1.0,0.0
11000,3650.0,1.0,0.0
11020,3640.0,1.0,0.0
11040,3670.0,1.0,0.0
11060,3670.0,1.0,0.0
11080,3670.0,1.0,0.0
11100,3620.0,1.0,0.0
11120,3700.0,1.0,0.0
11140,3680.0,1.0,0.0
11160,3640.0,1.0,0.0
11180,3650.0,1.0,0.0
11200,3670.0,1.0,0.0
11220,3650.0,1.0,0.0
11240,3630.0,1.0,0.0
11260,3680.0,1.0,0.0
11280,3670.0,1.0,0.0
11300,3620.0,1.0,0.0
11320,3650.0,1.0,0.0
11340,3680.0,1.0,0.0
11360,3680.0,1.0,0.0
11380,3610.0,1.0,0.0
11400,3610.0,1.0,0.0
11420,3650.0,1.0,0.0
11440,3680.0,1.0,0.0
11460,3650.0,1.0,0.0
11480,3660.0,1.0,0.0
11500,3650.0,1.0,0.0
11520,3600.0,1.0,0.0
11540,3640.0,1.0,0.0
11560,3670.0,1.0,0.0
11580,3710.0,1.0,0.0
11600,3680.0,1.0,0.0
11620,3620.0,1.0,0.0
11640,3670.0,1.0,0.0
11660,3650.0,1.0,0.0
11680,3630.0,1.0,0.0
11700,3610.0,1.0,0.0
11720,3660.0,1.0,0.0
11740,3630.0,1.0,0.0
11760,3680.0,1.0,0.0
11780,3670.0,1.0,0.0
11800,3680.0,1.0,0.0
11820,3650.0,1.0,0.0
11840,3630.0,1.0,0.0
11860,3620.0,1.0,0.0
11880,3660.0,1.0,0.0
11900,3650.0,1.0,0.0
11920,3620.0,1.0,0.0
11940,3650.0,1.0,0.0
11960,3670.0,1.0,0.0
11980,3650.0,1.0,0.0
12000,3640.0,1.0,0.0
12020,3630.0,1.0,0.0
12040,3650.0,1.0,0.0
12060,3670.0,1.0,0.0
12080,3650.0,1.0,0.0
12100,3700.0,1.0,0.0
12120,3640.0,1.0,0.0
12140,3660.0,1.0,0.0
12160,3670.0,1.0,0.0
12180,3630.0,1.0,0.0
12200,3650.0,1.0,0.0
12220,3680.0,1.0,0.0
12240,3660.0,1.0,0.0
12260,3660.0,1.0,0.0
12280,3630.0,1.0,0.0
12300,3680.0,1.0,0.0
12320,3690.0,1.0,0.0
12340,3640.0,1.0,0.0
12360,3650.0,1.0,0.0
12380,3660.0,1.0,0.0
12400,3620.0,1.0,0.0
12420,3650.0,1.0,0.0
12440,3700.0,1.0,0.0
12460,3660.0,1.0,0.0
12480,3650.0,1.0,0.0
12500,3710.0,1.0,0.0
12520,3640.0,1.0,0.0
12540,3620.0,1.0,0.0
12560,3680.0,1.0,0.0
12580,3600.0,1.0,0.0
12600,3700.0,1.0,0.0
12620,3680.0,1.0,0.0
12640,3610.0,1.0,0.0
12660,3740.0,1.0,0.0
12680,3660.0,1.0,0.0
12700,3700.0,1.0,0.0
12720,3650.0,1.0,0.0
12740,3670.0,1.0,0.0
12760,3670.0,1.0,0.0
12780,3670.0,1.0,0.0
12800,3670.0,1.0,0.0
12820,3660.0,1.0,0.0
12840,3660.0,1.0,0.0
12860,3680.0,1.0,0.0
12880,3690.0,1.0,0.0
12900,3650.0,1.0,0.0
12920,3650.0,1.0,0.0
12940,3650.0,1.0,0.0
12960,3650.0,1.0,0.0
12980,3670.0,1.0,0.0
13000,3630.0,1.0,0.0
13020,3640.0,1.0,0.0
13040,3610.0,1.0,0.0
13060,3660.0,1.0,0.0
13080,3690.0,1.0,0.0
13100,3690.0,1.0,0.0
13120,3670.0,1.0,0.0
13140,3690.0,1.0,0.0
13160,3620.0,1.0,0.0
13180,3640.0,1.0,0.0
13200,3640.0,1.0,0.0
13220,3670.0,1.0,0.0
13240,3650.0,1.0,0.0
13260,3690.0,1.0,0.0
13280,3660.0,1.0,0.0
13300,3650.0,1.0,0.0
13320,3640.0,1.0,0.0
13340,3610.0,1.0,0.0
13360,3700.0,1.0,0.0
13380,3640.0,1.0,0.0
13400,3670.0,1.0,0.0
13420,3680.0,1.0,0.0
13440,3730.0,1.0,0.0
13460,3660.0,1.0,0.0
13480,3680.0,1.0,0.0
13500,3660.0,1.0,0.0
13520,3660.0,1.0,0.0
13540,3680.0,1.0,0.0
13560,3650.0,1.0,0.0
13580,3620.0,1.0,0.0
13600,3680.0,1.0,0.0
13620,3620.0,1.0,0.0
13640,3640.0,1.0,0.0
13660,3630.0,1.0,0.0
13680,3710.0,1.0,0.0
13700,3640.0,1.0,0.0
13720,3650.0,1.0,0.0
13740,3640.0,1.0,0.0
13760,3680.0,1.0,0.0
13780,3660.0,1.0,0.0
13800,3650.0,1.0,0.0
13820,3680.0,1.0,0.0
13840,3620.0,1.0,0.0
13860,3670.0,1.0,0.0
13880,3670.0,1.0,0.0
13900,3600.0,1.0,0.0
13920,3610.0,1.0,0.0
13940,3650.0,1.0,0.0
13960,3600.0,1.0,0.0
13980,3650.0,1.0,0.0
14000,3640.0,1.0,0.0
14020,3630.0,1.0,0.0
14040,3650.0,1.0,0.0
14060,3680.0,1.0,0.0
14080,3620.0,1.0,0.0
14100,3660.0,1.0,0.0
14120,3640.0,1.0,0.0
14140,3680.0,1.0,0.0
14160,3640.0,1.0,0.0
14180,3660.0,1.0,0.0
14200,3670.0,1.0,0.0
14220,3700.0,1.0,0.0
14240,3700.0,1.0,0.0
14260,3630.0,1.0,0.0
14280,3710.0,1.0,0.0
14300,3700.0,1.0,0.0
14320,3700.0,1.0,0.0
14340,3800.0,1.0,0.0
14360,3780.0,1.0,0.0
14380,3850.0,1.0,0.0
14400,3830.0,1.0,0.0
14420,3890.0,1.0,0.0
14440,3970.0,1.0,0.0
14460,3950.0,1.0,0.0
14480,3950.0,1.0,0.0
14500,3960.0,1.0,0.0
14520,4020.0,1.0,0.0
14540,4060.0,1.0,0.0
14560,4050.0,1.0,0.0
14580,4100.0,1.0,0.0
14600,4060.0,1.0,0.0
14620,4070.0,1.0,0.0
14640,4210.0,1.0,0.0
14660,4200.0,1.0,0.0
14680,4230.0,1.0,0.0
14700,4250.0,1.0,0.0
14720,4280.0,1.0,0.0
14740,4280.0,1.0,0.0
14760,4280.0,1.0,0.0
14780,4370.0,1.0,0.0
14800,4370.0,1.0,0.0
14820,4420.0,1.0,0.0
14840,4400.0,1.0,0.0
14860,4480.0,1.0,0.0
14880,4470.0,1.0,0.0
14900,4460.0,1.0,0.0
14920,4500.0,1.0,0.0
14940,4510.0,1.0,0.0
14960,4460.0,1.0,0.0
14980,4500.0,1.0,0.0
15000,4500.0,1.0,0.0
15020,4510.0,1.0,0.0
15040,4520.0,1.0,0.0
15060,4530.0,1.0,0.0
15080,4520.0,1.0,0.0
15100,4560.0,1.0,0.0
15120,4510.0,1.0,0.0
15140,4550.0,1.0,0.0
15160,4510.0,1.0,0.0
15180,4530.0,1.0,0.0
15200,4520.0,1.0,0.0
15220,4500.0,1.0,0.0
15240,4470.0,1.0,0.0
15260,4530.0,1.0,0.0
15280,4510.0,1.0,0.0
15300,4560.0,1.0,0.0
15320,4520.0,1.0,0.0
15340,4540.0,1.0,0.0
15360,4560.0,1.0,0.0
15380,4520.0,1.0,0.0
15400,4470.0,1.0,0.0
15420,4570.0,1.0,0.0
15440,4540.0,1.0,0.0
15460,4550.0,1.0,0.0
15480,4540.0,1.0,0.0
15500,4530.0,1.0,0.0
15520,4470.0,1.0,0.0
15540,4570.0,1.0,0.0
15560,4550.0,1.0,0.0
15580,4530.0,1.0,0.0
15600,4540.0,1.0,0.0
15620,4520.0,1.0,0.0
15640,4500.0,1.0,0.0
15660,4490.0,1.0,0.0
15680,4550.0,1.0,0.0
15700,4520.0,1.0,0.0
15720,4570.0,1.0,0.0
15740,4520.0,1.0,0.0
15760,4520.0,1.0,0.0
15780,4520.0,1.0,0.0
15800,4560.0,1.0,0.0
15820,4520.0,1.0,0.0
15840,4600.0,1.0,0.0
15860,4510.0,1.0,0.0
15880,4570.0,1.0,0.0
15900,4460.0,1.0,0.0
15920,4610.0,1.0,0.0
15940,4520.0,1.0,0.0
15960,4490.0,1.0,0.0
15980,4540.0,1.0,0.0
16000,4510.0,1.0,0.0
16020,4480.0,1.0,0.0
16040,4500.0,1.0,0.0
16060,4550.0,1.0,0.0
16080,4570.0,1.0,0.0
16100,4520.0,1.0,0.0
16120,4550.0,1.0,0.0
16140,4510.0,1.0,0.0
16160,4520.0,1.0,0.0
16180,4510.0,1.0,0.0
16200,4480.0,1.0,0.0
16220,4510.0,1.0,0.0
16240,4530.0,1.0,0.0
16260,4580.0,1.0,0.0
16280,4530.0,1.0,0.0
16300,4570.0,1.0,0.0
16320,4500.0,1.0,0.0
16340,4540.0,1.0,0.0
16360,4500.0,1.0,0.0
16380,4470.0,1.0,0.0
16400,4470.0,1.0,0.0
16420,4560.0,1.0,0.0
16440,4520.0,1.0,0.0
16460,4540.0,1.0,0.0
16480,4520.0,1.0,0.0
16500,4640.0,1.0,0.0
16520,4540.0,1.0,0.0
16540,4500.0,1.0,0.0
16560,4510.0,1.0,0.0
16580,4510.0,1.0,0.0
16600,4500.0,1.0,0.0
16620,4510.0,1.0,0.0
16640,4500.0,1.0,0.0
16660,4490.0,1.0,0.0
16680,4600.0,1.0,0.0
16700,4490.0,1.0,0.0
16720,4520.0,1.0,0.0
16740,4540.0,1.0,0.0
16760,4570.0,1.0,0.0
16780,4540.0,1.0,0.0
16800,4520.0,1.0,0.0
16820,4540.0,1.0,0.0
16840,4500.0,1.0,0.0
16860,4570.0,1.0,0.0
16880,4540.0,1.0,0.0
16900,4530.0,1.0,0.0
16920,4560.0,1.0,0.0
16940,4540.0,1.0,0.0
16960,4560.0,1.0,0.0
16980,4550.0,1.0,0.0
17000,4530.0,1.0,0.0
17020,4560.0,1.0,0.0
17040,4520.0,1.0,0.0
17060,4550.0,1.0,0.0
17080,4510.0,1.0,0.0
17100,4540.0,1.0,0.0
17120,4530.0,1.0,0.0
17140,4570.0,1.0,0.0
17160,4520.0,1.0,0.0
17180,4520.0,1.0,0.0
17200,4530.0,1.0,0.0
17220,4530.0,1.0,0.0
17240,4550.0,1.0,0.0
17260,4550.0,1.0,0.0
17280,4520.0,1.0,0.0
17300,4590.0,1.0,0.0
17320,4540.0,1.0,0.0
17340,4550.0,1.0,0.0
17360,4510.0,1.0,0.0
17380,4570.0,1.0,0.0
17400,4520.0,1.0,0.0
17420,4510.0,1.0,0.0
17440,4560.0,1.0,0.0
17460,4510.0,1.0,0.0
17480,4510.0,1.0,0.0
17500,4530.0,1.0,0.0
17520,4530.0,1.0,0.0
17540,4510.0,1.0,0.0
17560,4560.0,1.0,0.0
17580,4510.0,1.0,0.0
17600,4510.0,1.0,0.0
17620,4520.0,1.0,0.0
17640,4540.0,1.0,0.0
17660,4520.0,1.0,0.0
17680,4470.0,1.0,0.0
17700,4500.0,1.0,0.0
17720,4590.0,1.0,0.0
17740,4570.0,1.0,0.0
17760,4500.0,1.0,0.0
17780,4510.0,1.0,0.0
17800,4570.0,1.0,0.0
17820,4520.0,1.0,0.0
17840,4520.0,1.0,0.0
17860,4570.0,1.0,0.0
17880,4560.0,1.0,0.0
17900,4520.0,1.0,0.0
17920,4510.0,1.0,0.0
17940,4560.0,1.0,0.0
17960,4510.0,1.0,0.0
17980,4520.0,1.0,0.0
18000,4500.0,1.0,0.0
18020,4530.0,1.0,0.0
18040,4500.0,1.0,0.0
18060,4490.0,1.0,0.0
18080,4550.0,1.0,0.0
18100,4460.0,1.0,0.0
18120,4550.0,1.0,0.0
18140,4520.0,1.0,0.0
18160,4530.0,1.0,0.0
18180,4520.0,1.0,0.0
18200,4510.0,1.0,0.0
18220,4550.0,1.0,0.0
18240,4490.0,1.0,0.0
18260,4570.0,1.0,0.0
18280,4500.0,1.0,0.0
18300,4520.0,1.0,0.0
18320,4520.0,1.0,0.0
18340,4580.0,1.0,0.0
18360,4530.0,1.0,0.0
18380,4550.0,1.0,0.0
18400,4490.0,1.0,0.0
18420,4520.0,1.0,0.0
18440,4540.0,1.0,0.0
18460,4520.0,1.0,0.0
18480,4520.0,1.0,0.0
18500,4480.0,1.0,0.0
18520,4490.0,1.0,0.0
18540,4590.0,1.0,0.0
18560,4530.0,1.0,0.0
18580,4550.0,1.0,0.0
18600,4520.0,1.0,0.0
18620,4520.0,1.0,0.0
18640,4540.0,1.0,0.0
18660,4550.0,1.0,0.0
18680,4550.0,1.0,0.0
18700,4540.0,1.0,0.0
18720,4510.0,1.0,0.0
18740,4570.0,1.0,0.0
18760,4540.0,1.0,0.0
18780,4520.0,1.0,0.0
18800,4520.0,1.0,0.0
18820,4540.0,1.0,0.0
18840,4620.0,1.0,0.0
18860,4540.0,1.0,0.0
18880,4510.0,1.0,0.0
18900,4540.0,1.0,0.0
18920,4560.0,1.0,0.0
18940,4570.0,1.0,0.0
18960,4550.0,1.0,0.0
18980,4500.0,1.0,0.0
19000,4540.0,1.0,0.0
19020,4570.0,1.0,0.0
19040,4510.0,1.0,0.0
19060,4530.0,1.0,0.0
19080,4550.0,1.0,0.0
19100,4550.0,1.0,0.0
19120,4650.0,1.0,0.0
19140,4560.0,1.0,0.0
19160,4620.0,1.0,0.0
19180,4570.0,1.0,0.0
19200,4650.0,1.0,0.0
19220,4640.0,1.0,0.0
19240,4690.0,1.0,0.0
19260,4670.0,1.0,0.0
19280,4750.0,1.0,0.0
19300,4780.0,1.0,0.0
19320,4770.0,1.0,0.0
19340,4880.0,1.0,0.0
19360,4810.0,1.0,0.0
19380,4860.0,1.0,0.0
19400,4910.0,1.0,0.0
19420,4970.0,1.0,0.0
19440,4920.0,1.0,0.0
19460,5040.0,1.0,0.0
19480,5060.0,1.0,0.0
19500,5090.0,1.0,0.0
19520,5060.0,1.0,0.0
19540,5080.0,1.0,0.0
19560,5070.0,1.0,0.0
19580,5040.0,1.0,0.0
19600,5110.0,1.0,0.0
19620,5170.0,1.0,0.0
19640,5160.0,1.0,0.0
19660,5230.0,1.0,0.0
19680,5260.0,1.0,0.0
19700,5270.0,1.0,0.0
19720,5290.0,1.0,0.0
19740,5320.0,1.0,0.0
19760,5380.0,1.0,0.0
19780,5450.0,1.0,0.0
19800,5460.0,1.0,0.0
19820,5530.0,1.0,0.0
19840,5510.0,1.0,0.0
19860,5570.0,1.0,0.0
19880,5540.0,1.0,0.0
19900,5570.0,1.0,0.0
19920,5520.0,1.0,0.0
19940,5530.0,1.0,0.0
19960,5560.0,1.0,0.0
19980,5560.0,1.0,0.0
20000,5540.0,1.0,0.0
20020,5580.0,1.0,0.0
20040,5520.0,1.0,0.0
20060,5570.0,1.0,0.0
20080,5490.0,1.0,0.0
20100,5570.0,1.0,0.0
20120,5570.0,1.0,0.0
20140,5520.0,1.0,0.0
20160,5500.0,1.0,0.0
20180,5460.0,1.0,0.0
20200,5460.0,1.0,0.0
20220,5490.0,1.0,0.0
20240,5450.0,1.0,0.0
20260,5490.0,1.0,0.0
20280,5490.0,1.0,0.0
20300,5500.0,1.0,0.0
20320,5460.0,1.0,0.0
20340,5450.0,1.0,0.0
20360,5560.0,1.0,0.0
20380,5500.0,1.0,0.0
20400,5530.0,1.0,0.0
20420,5490.0,1.0,0.0
20440,5510.0,1.0,0.0
20460,5460.0,1.0,0.0
20480,5490.0,1.0,0.0
20500,5520.0,1.0,0.0
20520,5470.0,1.0,0.0
20540,5450.0,1.0,0.0
20560,5490.0,1.0,0.0
20580,5500.0,1.0,0.0
20600,5460.0,1.0,0.0
20620,5490.0,1.0,0.0
20640,5570.0,1.0,0.0
20660,5430.0,1.0,0.0
20680,5430.0,1.0,0.0
20700,5500.0,1.0,0.0
20720,5490.0,1.0,0.0
20740,5470.0,1.0,0.0
20760,5480.0,1.0,0.0
20780,5460.0,1.0,0.0
20800,5450.0,1.0,0.0
20820,5440.0,1.0,0.0
20840,5430.0,1.0,0.0
20860,5410.0,1.0,0.0
20880,5450.0,1.0,0.0
20900,5480.0,1.0,0.0
20920,5430.0,1.0,0.0
20940,5470.0,1.0,0.0
20960,5490.0,1.0,0.0
20980,5480.0,1.0,0.0
21000,5460.0,1.0,0.0
21020,5450.0,1.0,0.0
21040,5420.0,1.0,0.0
21060,5480.0,1.0,0.0
21080,5500.0,1.0,0.0
21100,5440.0,1.0,0.0
21120,5440.0,1.0,0.0
21140,5450.0,1.0,0.0
21160,5440.0,1.0,0.0
21180,5480.0,1.0,0.0
21200,5520.0,1.0,0.0
21220,5470.0,1.0,0.0
21240,5480.0,1.0,0.0
21260,5500.0,1.0,0.0
21280,5410.0,1.0,0.0
21300,5510.0,1.0,0.0
21320,5510.0,1.0,0.0
21340,5430.0,1.0,0.0
21360,5540.0,1.0,0.0
21380,5510.0,1.0,0.0
21400,5500.0,1.0,0.0
21420,5480.0,1.0,0.0
21440,5530.0,1.0,0.0
21460,5480.0,1.0,0.0
21480,5510.0,1.0,0.0
21500,5540.0,1.0,0.0
21520,5460.0,1.0,0.0
21540,5470.0,1.0,0.0
21560,5470.0,1.0,0.0
21580,5540.0,1.0,0.0
21600,5460.0,1.0,0.0
21620,5400.0,1.0,0.0
21640,5480.0,1.0,0.0
21660,5480.0,1.0,0.0
21680,5450.0,1.0,0.0
21700,5530.0,1.0,0.0
21720,5430.0,1.0,0.0
21740,5390.0,1.0,0.0
21760,5510.0,1.0,0.0
21780,5450.0,1.0,0.0
21800,5400.0,1.0,0.0
21820,5440.0,1.0,0.0
21840,5440.0,1.0,0.0
21860,5430.0,1.0,0.0
21880,5460.0,1.0,0.0
21900,5450.0,1.0,0.0
21920,5470.0,1.0,0.0
21940,5480.0,1.0,0.0
21960,5500.0,1.0,0.0
21980,5470.0,1.0,0.0
22000,5450.0,1.0,0.0
22020,5460.0,1.0,0.0
22040,5410.0,1.0,0.0
22060,5490.0,1.0,0.0
22080,5410.0,1.0,0.0
22100,5440.0,1.0,0.0
22120,5480.0,1.0,0.0
22140,5490.0,1.0,0.0
22160,5510.0,1.0,0.0
22180,5450.0,1.0,0.0
22200,5440.0,1.0,0.0
22220,5400.0,1.0,0.0
22240,5430.0,1.0,0.0
22260,5370.0,1.0,0.0
22280,5450.0,1.0,0.0
22300,5420.0,1.0,0.0
22320,5510.0,1.0,0.0
22340,5460.0,1.0,0.0
22360,5510.0,1.0,0.0
22380,5490.0,1.0,0.0
22400,5460.0,1.0,0.0
22420,5480.0,1.0,0.0
22440,5430.0,1.0,0.0
