time,c1,q1,axis1_deg
13540,2290.0,1.0,0.0
13560,2360.0,1.0,0.0
13580,2420.0,1.0,0.0
13600,2460.0,1.0,0.0
13620,2450.0,1.0,0.0
13640,2560.0,1.0,0.0
13660,2620.0,1.0,0.0
13680,2720.0,1.0,0.0
13700,2840.0,1.0,0.0
13720,2950.0,1.0,0.0
13740,3030.0,1.0,0.0
13760,3150.0,1.0,0.0
13780,3190.0,1.0,0.0
13800,3180.0,1.0,0.0
13820,3180.0,1.0,0.0
13840,3190.0,1.0,0.0
13860,3170.0,1.0,0.0
13880,3290.0,1.0,0.0
13900,3280.0,1.0,0.0
13920,3310.0,1.0,0.0
13940,3240.0,1.0,0.0
13960,3240.0,1.0,0.0
13980,3320.0,1.0,0.0
14000,3450.0,1.0,0.0
14020,3350.0,1.0,0.0
14040,3360.0,1.0,0.0
14060,3340.0,1.0,0.0
14080,3380.0,1.0,0.0
14100,3410.0,1.0,0.0
14120,3440.0,1.0,0.0
14140,3430.0,1.0,0.0
14160,3410.0,1.0,0.0
14180,3410.0,1.0,0.0
14200,3440.0,1.0,0.0
14220,3410.0,1.0,0.0
14240,3430.0,1.0,0.0
14260,3480.0,1.0,0.0
14280,3390.0,1.0,0.0
14300,3410.0,1.0,0.0
14320,3480.0,1.0,0.0
14340,3370.0,1.0,0.0
14360,3320.0,1.0,0.0
14380,3330.0,1.0,0.0
14400,3340.0,1.0,0.0
14420,3410.0,1.0,0.0
14440,3410.0,1.0,0.0
14460,3370.0,1.0,0.0
14480,3490.0,1.0,0.0
14500,3490.0,1.0,0.0
14520,3410.0,1.0,0.0
14540,3420.0,1.0,0.0
14560,3420.0,1.0,0.0
14580,3420.0,1.0,0.0
14600,3370.0,1.0,0.0
14620,3470.0,1.0,0.0
14640,3440.0,1.0,0.0
14660,3410.0,1.0,0.0
14680,3460.0,1.0,0.0
14700,3450.0,1.0,0.0
14720,3390.0,1.0,0.0
14740,3350.0,1.0,0.0
14760,3410.0,1.0,0.0
14780,3370.0,1.0,0.0
14800,3430.0,1.0,0.0
14820,3430.0,1.0,0.0
14840,3480.0,1.0,0.0
14860,3390.0,1.0,0.0
14880,3430.0,1.0,0.0
14900,3450.0,1.0,0.0
14920,3430.0,1.0,0.0
14940,3420.0,1.0,0.0
14960,3360.0,1.0,0.0
14980,3380.0,1.0,0.0
15000,3380.0,1.0,0.0
15020,3380.0,1.0,0.0
15040,3440.0,1.0,0.0
15060,3470.0,1.0,0.0
15080,3420.0,1.0,0.0
15100,3390.0,1.0,0.0
15120,3410.0,1.0,0.0
15140,3390.0,1.0,0.0
15160,3440.0,1.0,0.0
15180,3390.0,1.0,0.0
15200,3460.0,1.0,0.0
15220,3420.0,1.0,0.0
15240,3500.0,1.0,0.0
15260,3470.0,1.0,0.0
15280,3410.0,1.0,0.0
15300,3410.0,1.0,0.0
15320,3430.0,1.0,0.0
15340,3430.0,1.0,0.0
15360,3450.0,1.0,0.0
15380,3430.0,1.0,0.0
15400,3400.0,1.0,0.0
15420,3410.0,1.0,0.0
15440,3380.0,1.0,0.0
15460,3410.0,1.0,0.0
15480,3430.0,1.0,0.0
15500,3480.0,1.0,0.0
15520,3420.0,1.0,0.0
15540,3450.0,1.0,0.0
15560,3440.0,1.0,0.0
15580,3470.0,1.0,0.0
15600,3430.0,1.0,0.0
15620,3370.0,1.0,0.0
15640,3410.0,1.0,0.0
15660,3400.0,1.0,0.0
15680,3430.0,1.0,0.0
15700,3470.0,1.0,0.0
15720,3460.0,1.0,0.0
15740,3460.0,1.0,0.0
15760,3400.0,1.0,0.0
15780,3460.0,1.0,0.0
15800,3450.0,1.0,0.0
15820,3420.0,1.0,0.0
15840,3460.0,1.0,0.0
15860,3380.0,1.0,0.0
15880,3390.0,1.0,0.0
15900,3390.0,1.0,0.0
15920,3460.0,1.0,0.0
15940,3380.0,1.0,0.0
15960,3420.0,1.0,0.0
15980,3400.0,1.0,0.0
16000,3470.0,1.0,0.0
16020,3430.0,1.0,0.0
16040,3380.0,1.0,0.0
16060,3360.0,1.0,0.0
16080,3460.0,1.0,0.0
16100,3410.0,1.0,0.0
16120,3350.0,1.0,0.0
16140,3470.0,1.0,0.0
16160,3430.0,1.0,0.0
16180,3470.0,1.0,0.0
16200,3390.0,1.0,0.0
16220,3420.0,1.0,0.0
16240,3450.0,1.0,0.0
16260,3380.0,1.0,0.0
16280,3430.0,1.0,0.0
16300,3370.0,1.0,0.0
16320,3420.0,1.0,0.0
16340,3380.0,1.0,0.0
16360,3400.0,1.0,0.0
16380,3320.0,1.0,0.0
16400,3390.0,1.0,0.0
16420,3400.0,1.0,0.0
16440,3470.0,1.0,0.0
16460,3380.0,1.0,0.0
16480,3400.0,1.0,0.0
16500,3400.0,1.0,0.0
16520,3440.0,1.0,0.0
16540,3430.0,1.0,0.0
16560,3480.0,1.0,0.0
16580,3460.0,1.0,0.0
16600,3410.0,1.0,0.0
16620,3450.0,1.0,0.0
16640,3480.0,1.0,0.0
16660,3460.0,1.0,0.0
16680,3420.0,1.0,0.0
16700,3360.0,1.0,0.0
16720,3430.0,1.0,0.0
16740,3460.0,1.0,0.0
16760,3430.0,1.0,0.0
16780,3420.0,1.0,0.0
16800,3430.0,1.0,0.0
16820,3420.0,1.0,0.0
16840,3480.0,1.0,0.0
16860,3410.0,1.0,0.0
16880,3350.0,1.0,0.0
16900,3470.0,1.0,0.0
16920,3430.0,1.0,0.0
16940,3490.0,1.0,0.0
16960,3380.0,1.0,0.0
16980,3480.0,1.0,0.0
17000,3460.0,1.0,0.0
17020,3540.0,1.0,0.0
17040,3580.0,1.0,0.0
17060,3540.0,1.0,0.0
17080,3480.0,1.0,0.0
17100,3510.0,1.0,0.0
17120,3640.0,1.0,0.0
17140,3630.0,1.0,0.0
17160,3620.0,1.0,0.0
17180,3670.0,1.0,0.0
17200,3680.0,1.0,0.0
17220,3700.0,1.0,0.0
17240,3720.0,1.0,0.0
17260,3770.0,1.0,0.0
17280,3820.0,1.0,0.0
17300,3860.0,1.0,0.0
17320,3840.0,1.0,0.0
17340,3910.0,1.0,0.0
17360,3960.0,1.0,0.0
17380,3890.0,1.0,0.0
17400,3920.0,1.0,0.0
17420,4020.0,1.0,0.0
17440,4100.0,1.0,0.0
17460,4050.0,1.0,0.0
17480,4040.0,1.0,0.0
17500,4140.0,1.0,0.0
17520,4180.0,1.0,0.0
17540,4250.0,1.0,0.0
17560,4210.0,1.0,0.0
17580,4310.0,1.0,0.0
17600,4270.0,1.0,0.0
17620,4230.0,1.0,0.0
17640,4320.0,1.0,0.0
17660,4350.0,1.0,0.0
17680,4410.0,1.0,0.0
17700,4510.0,1.0,0.0
17720,4470.0,1.0,0.0
17740,4490.0,1.0,0.0
17760,4550.0,1.0,0.0
17780,4510.0,1.0,0.0
17800,4520.0,1.0,0.0
17820,4580.0,1.0,0.0
17840,4570.0,1.0,0.0
17860,4530.0,1.0,0.0
17880,4540.0,1.0,0.0
17900,4560.0,1.0,0.0
17920,4630.0,1.0,0.0
17940,4590.0,1.0,0.0
17960,4660.0,1.0,0.0
17980,4600.0,1.0,0.0
18000,4630.0,1.0,0.0
18020,4620.0,1.0,0.0
18040,4640.0,1.0,0.0
18060,4630.0,1.0,0.0
18080,4720.0,1.0,0.0
18100,4680.0,1.0,0.0
18120,4660.0,1.0,0.0
18140,4640.0,1.0,0.0
18160,4520.0,1.0,0.0
18180,4550.0,1.0,0.0
18200,4570.0,1.0,0.0
18220,4630.0,1.0,0.0
18240,4590.0,1.0,0.0
18260,4580.0,1.0,0.0
18280,4720.0,1.0,0.0
18300,4610.0,1.0,0.0
18320,4590.0,1.0,0.0
18340,4610.0,1.0,0.0
18360,4640.0,1.0,0.0
18380,4570.0,1.0,0.0
18400,4530.0,1.0,0.0
18420,4530.0,1.0,0.0
18440,4640.0,1.0,0.0
18460,4700.0,1.0,0.0
18480,4680.0,1.0,0.0
18500,4630.0,1.0,0.0
18520,4620.0,1.0,0.0
18540,4560.0,1.0,0.0
18560,4610.0,1.0,0.0
18580,4640.0,1.0,0.0
18600,4640.0,1.0,0.0
18620,4700.0,1.0,0.0
18640,4620.0,1.0,0.0
18660,4640.0,1.0,0.0
18680,4540.0,1.0,0.0
18700,4570.0,1.0,0.0
18720,4610.0,1.0,0.0
18740,4630.0,1.0,0.0
18760,4510.0,1.0,0.0
18780,4530.0,1.0,0.0
18800,4610.0,1.0,0.0
18820,4640.0,1.0,0.0
18840,4630.0,1.0,0.0
18860,4660.0,1.0,0.0
18880,4590.0,1.0,0.0
18900,4610.0,1.0,0.0
18920,4680.0,1.0,0.0
18940,4660.0,1.0,0.0
18960,4590.0,1.0,0.0
18980,4620.0,1.0,0.0
19000,4610.0,1.0,0.0
19020,4610.0,1.0,0.0
19040,4700.0,1.0,0.0
19060,4630.0,1.0,0.0
19080,4650.0,1.0,0.0
19100,4620.0,1.0,0.0
19120,4600.0,1.0,0.0
19140,4550.0,1.0,0.0
19160,4570.0,1.0,0.0
19180,4600.0,1.0,0.0
19200,4660.0,1.0,0.0
19220,4600.0,1.0,0.0
19240,4620.0,1.0,0.0
19260,4600.0,1.0,0.0
19280,4620.0,1.0,0.0
19300,4580.0,1.0,0.0
19320,4580.0,1.0,0.0
19340,4590.0,1.0,0.0
19360,4620.0,1.0,0.0
19380,4590.0,1.0,0.0
19400,4650.0,1.0,0.0
19420,4670.0,1.0,0.0
19440,4560.0,1.0,0.0
19460,4560.0,1.0,0.0
19480,4640.0,1.0,0.0
19500,4690.0,1.0,0.0
19520,4640.0,1.0,0.0
19540,4680.0,1.0,0.0
19560,4660.0,1.0,0.0
19580,4610.0,1.0,0.0
19600,4620.0,1.0,0.0
19620,4710.0,1.0,0.0
19640,4790.0,1.0,0.0
19660,4770.0,1.0,0.0
19680,4710.0,1.0,0.0
19700,4710.0,1.0,0.0
19720,4680.0,1.0,0.0
19740,4650.0,1.0,0.0
19760,4620.0,1.0,0.0
19780,4680.0,1.0,0.0
19800,4620.0,1.0,0.0
19820,4640.0,1.0,0.0
19840,4570.0,1.0,0.0
19860,4550.0,1.0,0.0
19880,4530.0,1.0,0.0
19900,4570.0,1.0,0.0
19920,4540.0,1.0,0.0
19940,4590.0,1.0,0.0
19960,4590.0,1.0,0.0
19980,4610.0,1.0,0.0
20000,4670.0,1.0,0.0
20020,4700.0,1.0,0.0
20040,4650.0,1.0,0.0
20060,4570.0,1.0,0.0
20080,4540.0,1.0,0.0
20100,4630.0,1.0,0.0
20120,4660.0,1.0,0.0
20140,4550.0,1.0,0.0
20160,4620.0,1.0,0.0
20180,4550.0,1.0,0.0
20200,4630.0,1.0,0.0
20220,4680.0,1.0,0.0
20240,4640.0,1.0,0.0
20260,4620.0,1.0,0.0
20280,4520.0,1.0,0.0
20300,4570.0,1.0,0.0
20320,4640.0,1.0,0.0
20340,4520.0,1.0,0.0
20360,4580.0,1.0,0.0
20380,4520.0,1.0,0.0
20400,4640.0,1.0,0.0
20420,4650.0,1.0,0.0
20440,4610.0,1.0,0.0
20460,4670.0,1.0,0.0
20480,4560.0,1.0,0.0
20500,4590.0,1.0,0.0
20520,4600.0,1.0,0.0
20540,4630.0,1.0,0.0
20560,4590.0,1.0,0.0
20580,4640.0,1.0,0.0
20600,4670.0,1.0,0.0
20620,4720.0,1.0,0.0
20640,4660.0,1.0,0.0
20660,4620.0,1.0,0.0
20680,4650.0,1.0,0.0
20700,4550.0,1.0,0.0
20720,4570.0,1.0,0.0
20740,4620.0,1.0,0.0
20760,4600.0,1.0,0.0
20780,4640.0,1.0,0.0
20800,4570.0,1.0,0.0
20820,4660.0,1.0,0.0
20840,4710.0,1.0,0.0
20860,4590.0,1.0,0.0
20880,4560.0,1.0,0.0
20900,4660.0,1.0,0.0
20920,4730.0,1.0,0.0
20940,4660.0,1.0,0.0
20960,4690.0,1.0,0.0
20980,4630.0,1.0,0.0
21000,4720.0,1.0,0.0
21020,4780.0,1.0,0.0
21040,4790.0,1.0,0.0
21060,4910.0,1.0,0.0
21080,4980.0,1.0,0.0
21100,5010.0,1.0,0.0
21120,5090.0,1.0,0.0
21140,5190.0,1.0,0.0
21160,5260.0,1.0,0.0
21180,5310.0,1.0,0.0
21200,5380.0,1.0,0.0
21220,5500.0,1.0,0.0
21240,5400.0,1.0,0.0
21260,5420.0,1.0,0.0
21280,5530.0,1.0,0.0
21300,5410.0,1.0,0.0
21320,5450.0,1.0,0.0
21340,5480.0,1.0,0.0
21360,5460.0,1.0,0.0
21380,5440.0,1.0,0.0
21400,5440.0,1.0,0.0
21420,5480.0,1.0,0.0
21440,5380.0,1.0,0.0
21460,5350.0,1.0,0.0
21480,5420.0,1.0,0.0
21500,5420.0,1.0,0.0
21520,5390.0,1.0,0.0
21540,5320.0,1.0,0.0
21560,5390.0,1.0,0.0
21580,5350.0,1.0,0.0
21600,5360.0,1.0,0.0
21620,5340.0,1.0,0.0
21640,5380.0,1.0,0.0
21660,5390.0,1.0,0.0
21680,5450.0,1.0,0.0
21700,5330.0,1.0,0.0
21720,5280.0,1.0,0.0
21740,5340.0,1.0,0.0
21760,5400.0,1.0,0.0
21780,5310.0,1.0,0.0
21800,5290.0,1.0,0.0
21820,5320.0,1.0,0.0
21840,5360.0,1.0,0.0
21860,5350.0,1.0,0.0
21880,5390.0,1.0,0.0
21900,5410.0,1.0,0.0
21920,5450.0,1.0,0.0
21940,5430.0,1.0,0.0
21960,5460.0,1.0,0.0
21980,5400.0,1.0,0.0
22000,5390.0,1.0,0.0
22020,5390.0,1.0,0.0
22040,5370.0,1.0,0.0
22060,5360.0,1.0,0.0
22080,5440.0,1.0,0.0
22100,5430.0,1.0,0.0
22120,5460.0,1.0,0.0
22140,5410.0,1.0,0.0
22160,5330.0,1.0,0.0
22180,5350.0,1.0,0.0
22200,5420.0,1.0,0.0
22220,5450.0,1.0,0.0
22240,5490.0,1.0,0.0
22260,5390.0,1.0,0.0
22280,5420.0,1.0,0.0
22300,5380.0,1.0,0.0
22320,5360.0,1.0,0.0
22340,5430.0,1.0,0.0
22360,5430.0,1.0,0.0
22380,5430.0,1.0,0.0
22400,5420.0,1.0,0.0
22420,5360.0,1.0,0.0
22440,5370.0,1.0,0.0
22460,5410.0,1.0,0.0
22480,5350.0,1.0,0.0
22500,5350.0,1.0,0.0
22520,5410.0,1.0,0.0
22540,5350.0,1.0,0.0
22560,5350.0,1.0,0.0
22580,5320.0,1.0,0.0
22600,5330.0,1.0,0.0
22620,5420.0,1.0,0.0
22640,5420.0,1.0,0.0
22660,5460.0,1.0,0.0
22680,5350.0,1.0,0.0
22700,5330.0,1.0,0.0
22720,5400.0,1.0,0.0
22740,5430.0,1.0,0.0
22760,5530.0,1.0,0.0
22780,5420.0,1.0,0.0
22800,5420.0,1.0,0.0
22820,5440.0,1.0,0.0
22840,5330.0,1.0,0.0
22860,5290.0,1.0,0.0
22880,5340.0,1.0,0.0
22900,5310.0,1.0,0.0
22920,5330.0,1.0,0.0
22940,5290.0,1.0,0.0
22960,5350.0,1.0,0.0
22980,5330.0,1.0,0.0
23000,5340.0,1.0,0.0
23020,5420.0,1.0,0.0
23040,5420.0,1.0,0.0
23060,5450.0,1.0,0.0
23080,5400.0,1.0,0.0
23100,5470.0,1.0,0.0
23120,5410.0,1.0,0.0
23140,5470.0,1.0,0.0
23160,5490.0,1.0,0.0
23180,5490.0,1.0,0.0
23200,5450.0,1.0,0.0
23220,5520.0,1.0,0.0
23240,5430.0,1.0,0.0
23260,5440.0,1.0,0.0
23280,5480.0,1.0,0.0
23300,5370.0,1.0,0.0
23320,5270.0,1.0,0.0
23340,5180.0,1.0,0.0
23360,5270.0,1.0,0.0
23380,5290.0,1.0,0.0
23400,5290.0,1.0,0.0
23420,5180.0,1.0,0.0
23440,5270.0,1.0,0.0
23460,5310.0,1.0,0.0
23480,5300.0,1.0,0.0
23500,5370.0,1.0,0.0
23520,5340.0,1.0,0.0
23540,5370.0,1.0,0.0
23560,5320.0,1.0,0.0
23580,5370.0,1.0,0.0
23600,5300.0,1.0,0.0
23620,5350.0,1.0,0.0
23640,5380.0,1.0,0.0
23660,5450.0,1.0,0.0
23680,5390.0,1.0,0.0
23700,5360.0,1.0,0.0
23720,5380.0,1.0,0.0
23740,5300.0,1.0,0.0
23760,5320.0,1.0,0.0
23780,5370.0,1.0,0.0
23800,5400.0,1.0,0.0
23820,5370.0,1.0,0.0
23840,5320.0,1.0,0.0
23860,5350.0,1.0,0.0
23880,5400.0,1.0,0.0
23900,5500.0,1.0,0.0
23920,5460.0,1.0,0.0
23940,5320.0,1.0,0.0
23960,5360.0,1.0,0.0
23980,5370.0,1.0,0.0
24000,5330.0,1.0,0.0
24020,5250.0,1.0,0.0
24040,5130.0,1.0,0.0
24060,5240.0,1.0,0.0
24080,5330.0,1.0,0.0
24100,5420.0,1.0,0.0
24120,5310.0,1.0,0.0
24140,5320.0,1.0,0.0
24160,5250.0,1.0,0.0
24180,5280.0,1.0,0.0
24200,5300.0,1.0,0.0
24220,5370.0,1.0,0.0
24240,5430.0,1.0,0.0
24260,5450.0,1.0,0.0
24280,5480.0,1.0,0.0
24300,5430.0,1.0,0.0
24320,5380.0,1.0,0.0
24340,5410.0,1.0,0.0
